,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666
3,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
4,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666
12,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
24,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
