-1.561544687197651271e+00 4.400020683775114350e+00 3.285294859592779559e+00 -2.132746337636031608e+00 -3.676140719198189633e+00 2.156310412207320226e+00 1.185181318160395625e+00 7.463561917707461912e-02 -1.570050306999021261e+00 2.519245403748206158e+00 = 3.513900000000000000e+04 @ -1.557232785268444435e-12
-1.561544693701919506e+00 4.400020738220237426e+00 3.285294857851990713e+00 -2.132746351455944378e+00 -3.676140686662918711e+00 2.156310347929081050e+00 1.185181287620047597e+00 7.463559716801541899e-02 -1.570050317911185545e+00 2.519245382732831828e+00 = 6.104600000000000000e+04 @ -3.441387298854475412e-12
-1.561544769047271242e+00 4.400020686178247153e+00 3.285294807938549777e+00 -2.132746348433697037e+00 -3.676140702868387677e+00 2.156310392673475906e+00 1.185181321660877529e+00 7.463558298036380989e-02 -1.570050310188223719e+00 2.519245422648173971e+00 = 6.104600000000000000e+04 @ -3.114449602058927764e-12
-1.561544673927268256e+00 4.400020638466281220e+00 3.285294862467833088e+00 -2.132746366818881079e+00 -3.676140775186700349e+00 2.156310359851453917e+00 1.185181302815698556e+00 7.463561327577412918e-02 -1.570050347181632500e+00 2.519245406039756663e+00 = 6.104600000000000000e+04 @ -3.114448125165901462e-12
-1.561544764359927395e+00 4.400020714014682532e+00 3.285294841459360793e+00 -2.132746370466132912e+00 -3.676140802409122887e+00 2.156310370882118743e+00 1.185181301363543716e+00 7.463563845142658082e-02 -1.570050367393788449e+00 2.519245429044318474e+00 = 6.104600000000000000e+04 @ -1.557252453617254209e-12
-1.561544749567080670e+00 4.400020642031304163e+00 3.285294860180171028e+00 -2.132746352770169107e+00 -3.676140672433922951e+00 2.156310411151750372e+00 1.185181266513468223e+00 7.463562434671038026e-02 -1.570050341993442400e+00 2.519245402444337589e+00 = 9.006300000000000000e+04 @ -1.557241098665376157e-12
-1.561544740105871965e+00 4.400020653303052143e+00 3.285294858864888479e+00 -2.132746361156796500e+00 -3.676140737982615647e+00 2.156310451148263585e+00 1.185181269780524183e+00 7.463558224314775780e-02 -1.570050370009789420e+00 2.519245438860671982e+00 = 1.128340000000000000e+05 @ -1.557237711070338500e-12
-1.561544673605224309e+00 4.400020648868983919e+00 3.285294846875232988e+00 -2.132746399270857740e+00 -3.676140705292204380e+00 2.156310425270752340e+00 1.185181259483924832e+00 7.463556254076057772e-02 -1.570050378856321371e+00 2.519245397785403906e+00 = 1.566070000000000000e+05 @ -4.998610965841237346e-12
-1.561544747547446432e+00 4.400020648546433044e+00 3.285294872150799517e+00 -2.132746388792377434e+00 -3.676140708608012009e+00 2.156310354575836641e+00 1.185181320972915175e+00 7.463561364299957368e-02 -1.570050314953475024e+00 2.519245365540944359e+00 = 1.566070000000000000e+05 @ -3.114437372060443960e-12
-1.561544685013089184e+00 4.400020644162132122e+00 3.285294907929359631e+00 -2.132746297293994342e+00 -3.676140753677719974e+00 2.156310412509798269e+00 1.185181256316962140e+00 7.463559706891390033e-02 -1.570050326570316068e+00 2.519245374511405622e+00 = 1.612480000000000000e+05 @ -3.768314439346130067e-12
-1.561544751718232371e+00 4.400020657097973853e+00 3.285294798903200864e+00 -2.132746350000769286e+00 -3.676140656246607019e+00 2.156310356002959061e+00 1.185181244174473125e+00 7.463560260738295871e-02 -1.570050302731095471e+00 2.519245369160117320e+00 = 1.653660000000000000e+05 @ -1.822077310438027666e-12
-1.561544736270639389e+00 4.400020637006768709e+00 3.285294833685261207e+00 -2.132746286455057927e+00 -3.676140725514946528e+00 2.156310437387328527e+00 1.185181285618970737e+00 7.463560458550175247e-02 -1.570050316746551378e+00 2.519245448648181451e+00 = 1.909310000000000000e+05 @ -1.557246453161517243e-12
-1.561544675788947290e+00 4.400020689185797806e+00 3.285294804252393064e+00 -2.132746385492850560e+00 -3.676140664865494845e+00 2.156310400322798415e+00 1.185181291957605021e+00 7.463563082635031598e-02 -1.570050338422809943e+00 2.519245365232941403e+00 = 2.042980000000000000e+05 @ -4.671682075224487577e-12
