1.666666667807433500e-01 6.249999996891637544e-01 = 1.521670000000000000e+05 @ -2.000000000044812154e+00
1.666666666802394392e-01 3.750000001826257479e-01 = 1.780230000000000000e+05 @ -2.000000000000000000e+00
4.999999996890937548e-01 3.750000001390025872e-01 = 1.828480000000000000e+05 @ -2.000000000000000000e+00
8.333333332747603350e-01 3.750000001516679005e-01 = 1.837130000000000000e+05 @ -2.000000000000000000e+00
5.000000000613634699e-01 8.750000000278590484e-01 = 1.864740000000000000e+05 @ -2.000000000000000000e+00
8.333333329340875117e-01 1.249999995913690792e-01 = 1.907710000000000000e+05 @ -2.000000000000000000e+00
5.000000003099267509e-01 6.249999999989065413e-01 = 1.936040000000000000e+05 @ -2.000000000000000000e+00
1.666666665763150701e-01 1.250000001310082043e-01 = 1.944450000000000000e+05 @ -2.000000000000000000e+00
8.333333330846812714e-01 8.749999998591704298e-01 = 1.954300000000000000e+05 @ -2.000000000000000000e+00
8.333333329636583020e-01 6.249999999193077693e-01 = 1.973030000000000000e+05 @ -2.000000000000000000e+00
5.000000002197293458e-01 1.250000000065091266e-01 = 1.981440000000000000e+05 @ -2.000000000000000000e+00
1.666665004956484619e-01 8.750000152637773532e-01 = 1.990560000000000000e+05 @ -2.000000000000000000e+00
