5.000000001447313380e-01 8.750000002175489788e-01 = 1.735050000000000000e+05 @ -2.000000000000000000e+00
5.000000003446190000e-01 3.749999999358148428e-01 = 1.791270000000000000e+05 @ -2.000000000000000000e+00
1.666666667436739468e-01 8.749999999230545500e-01 = 1.820320000000000000e+05 @ -2.000000000000000000e+00
8.333333333288671652e-01 8.749999998096179565e-01 = 1.847690000000000000e+05 @ -2.000000000000000000e+00
1.666666667306672123e-01 3.750000004051157187e-01 = 1.856340000000000000e+05 @ -2.000000000000000000e+00
5.000000002114323161e-01 6.250000003021060069e-01 = 1.893310000000000000e+05 @ -2.000000000000000000e+00
8.333333332216166234e-01 3.749999997512637462e-01 = 1.931240000000000000e+05 @ -2.000000000000000000e+00
5.000000001029217822e-01 1.250000001743782618e-01 = 1.952610000000000000e+05 @ -2.000000000000000000e+00
8.333333333291461642e-01 1.250000003783051095e-01 = 1.961020000000000000e+05 @ -2.000000000000000000e+00
8.333333329707703907e-01 6.250000000531984456e-01 = 1.970870000000000000e+05 @ -2.000000000000000000e+00
1.666666666375876682e-01 1.250000001894177593e-01 = 1.979760000000000000e+05 @ -2.000000000000000000e+00
1.666666668043063071e-01 6.250000000544949641e-01 = 1.988400000000000000e+05 @ -2.000000000000000000e+00
