2.193280051719895596e+00 7.706277254376056263e+00 = 5.580100000000000000e+04 @ 9.909894850184152171e-01
4.111207139906402297e+00 7.706277261787064958e+00 = 8.815100000000000000e+04 @ 1.000000000000000000e+00
2.193280052553644666e+00 4.111207139760013618e+00 = 1.302060000000000000e+05 @ 1.000000000000000000e+00
1.170088788317995787e+00 7.706277261078663621e+00 = 1.318440000000000000e+05 @ 1.000000000000000000e+00
4.111207146480929886e+00 4.111207140644189018e+00 = 1.361520000000000000e+05 @ 1.000000000000000000e+00
7.706277242249195858e+00 2.193280062604861858e+00 = 1.374780000000000000e+05 @ 1.000000000000000000e+00
1.170088788237077848e+00 2.193280049374123575e+00 = 1.390040000000000000e+05 @ 1.000000000000000000e+00
4.111207144379513068e+00 2.193280051456269586e+00 = 1.424140000000000000e+05 @ 9.868022364815308700e-01
2.193280047096407781e+00 2.193280049710271129e+00 = 1.432270000000000000e+05 @ 1.000000000000000000e+00
7.706277250767641362e+00 7.706277251313935928e+00 = 1.445530000000000000e+05 @ 1.000000000000000000e+00
7.706277263367954156e+00 4.111207140834821416e+00 = 1.456100000000000000e+05 @ 1.000000000000000000e+00
4.108360315173362309e+00 6.241038435277671548e-01 = 1.552570000000000000e+05 @ 1.000000000000000000e+00
6.242175545780509482e-01 7.706359475650452318e+00 = 1.645460000000000000e+05 @ 9.999999939238591873e-01
1.172716728190309921e+00 4.111194478080012260e+00 = 1.682900000000000000e+05 @ 9.998741823373560322e-01
2.193284934782606221e+00 1.170106842181776852e+00 = 1.696690000000000000e+05 @ 9.999999895607308842e-01
7.706277254630541584e+00 6.242284339884517363e-01 = 1.741960000000000000e+05 @ 9.999870082703364860e-01
7.706277259363063514e+00 3.330184356108698007e-01 = 1.820760000000000000e+05 @ 1.000000000000000000e+00
3.330184356157899206e-01 4.111207142436010820e+00 = 1.881730000000000000e+05 @ 1.000000000000000000e+00
4.111207141992115233e+00 1.170088788066488528e+00 = 1.888700000000000000e+05 @ 1.000000000000000000e+00
3.379443322326139976e-01 7.843942639515630866e+00 = 1.896150000000000000e+05 @ 1.000000000000000000e+00
7.706277253441657926e+00 1.170088788377847244e+00 = 1.911280000000000000e+05 @ 1.000000000000000000e+00
6.242284339401131810e-01 2.193280053228884086e+00 = 1.934840000000000000e+05 @ 9.999999999999992228e-01
1.170088786368920220e+00 1.170088787839008049e+00 = 1.953090000000000000e+05 @ 1.000000000000000000e+00
1.170088787688469578e+00 6.242284340396077047e-01 = 1.959820000000000000e+05 @ 1.000000000000000000e+00
4.111207148056378102e+00 3.330184353482847359e-01 = 1.974950000000000000e+05 @ 1.000000000000000000e+00
2.193280051773565109e+00 6.242284341896180422e-01 = 1.983360000000000000e+05 @ 1.000000000000000000e+00
6.261932838012449487e-01 4.189020734547656666e+00 = 1.990560000000000000e+05 @ 1.000000000000000000e+00
