1.666666661591480192e-01 8.750000002256640430e-01 = 1.733900000000000000e+05 @ -2.000000000000000000e+00
8.333333336350845499e-01 1.250000000677050360e-01 = 1.743030000000000000e+05 @ -2.000000000000000000e+00
4.999999999150178120e-01 6.250000001262107086e-01 = 1.787200000000000000e+05 @ -2.000000000000000000e+00
4.999999994498546263e-01 3.750000001493435375e-01 = 1.804730000000000000e+05 @ -2.000000000000000000e+00
8.333333335543450238e-01 3.749999999258371575e-01 = 1.832820000000000000e+05 @ -2.000000000000000000e+00
8.333333332460880483e-01 6.250000000306763503e-01 = 1.860670000000000000e+05 @ -2.000000000000000000e+00
4.999999998795207623e-01 8.750000001440245700e-01 = 1.888760000000000000e+05 @ -2.000000000000000000e+00
8.333333334587152974e-01 8.749999997525319539e-01 = 1.925490000000000000e+05 @ -2.000000000000000000e+00
4.999999997566157428e-01 1.250000001403638872e-01 = 1.943740000000000000e+05 @ -2.000000000000000000e+00
1.666666672239289770e-01 6.250000001381442738e-01 = 1.970630000000000000e+05 @ -2.000000000000000000e+00
1.666666664302023093e-01 3.750000001129069616e-01 = 1.980240000000000000e+05 @ -2.000000000000000000e+00
1.666666669784068466e-01 1.249999997058884732e-01 = 1.989360000000000000e+05 @ -2.000000000000000000e+00
