-7.708313733778998866e+00 -7.083506405955448670e+00 5.482864206910567972e+00 = 9.110000000000000000e+03 @ 2.709093505565769647e+03
4.858056878614101848e+00 -7.083506408625837025e+00 -7.083506408213093408e+00 = 2.616800000000000000e+04 @ 2.709093505572828690e+03
4.858056878553052016e+00 5.482864207689088332e+00 -8.003211001593879548e-01 = 2.762500000000000000e+04 @ 2.709093505572827780e+03
-7.083506404908775700e+00 4.858056878684800850e+00 -8.003210991094770188e-01 = 3.664100000000000000e+04 @ 2.709093362343739500e+03
-1.425128428330333596e+00 -7.083506406122952015e+00 -8.003211004661704431e-01 = 6.877800000000000000e+04 @ 2.709093505572828235e+03
-8.003210991075163649e-01 -8.003211011043672718e-01 4.858056877000056950e+00 = 8.449700000000000000e+04 @ 2.709093505570726393e+03
5.482864210438554764e+00 -7.083506409697059247e+00 4.858056880898262264e+00 = 8.825000000000000000e+04 @ 2.709093505572828235e+03
-8.003211000786959461e-01 5.482864206705041710e+00 4.858056879285088669e+00 = 9.628800000000000000e+04 @ 2.709093505569819627e+03
-8.003210990034596017e-01 -7.083506406344757700e+00 -1.425128430145794933e+00 = 1.066820000000000000e+05 @ 2.709093505572827780e+03
-1.425128430750532527e+00 5.482864206636331339e+00 -7.083506407922677717e+00 = 1.093990000000000000e+05 @ 2.709093505570935577e+03
5.482864207201887830e+00 -7.708313734968468722e+00 -8.003211008768605916e-01 = 1.326120000000000000e+05 @ 2.709093505569545869e+03
-7.083506405077078405e+00 4.858056877989334943e+00 -7.083506406794789712e+00 = 1.336770000000000000e+05 @ 2.709093505565390842e+03
-7.083506408616817573e+00 -7.708313737272680655e+00 -8.003210981936537127e-01 = 1.397260000000000000e+05 @ 2.709093505572827780e+03
5.482864206940368135e+00 4.858056874467068909e+00 -7.083506407030911056e+00 = 1.445430000000000000e+05 @ 2.709093505572828235e+03
5.482864206400431151e+00 5.482864206176506272e+00 -7.708313736367434998e+00 = 1.486650000000000000e+05 @ 2.709093505572828235e+03
-8.003211007343520311e-01 4.858056877789815431e+00 -8.003211026768172198e-01 = 1.585180000000000000e+05 @ 2.709093505570674097e+03
-8.003210989713099854e-01 -7.708313736534057270e+00 -7.083506406671759237e+00 = 1.650530000000000000e+05 @ 2.709093505568542241e+03
5.482864207559556391e+00 -8.003210994381891874e-01 -1.425128428273752190e+00 = 1.791710000000000000e+05 @ 2.709093505567664124e+03
4.858056876606726249e+00 -7.083506407728614285e+00 5.482864207389585687e+00 = 1.924160000000000000e+05 @ 2.709093505572827780e+03
-7.708313734737883394e+00 5.482864205687167924e+00 5.482864205122835344e+00 = 1.955810000000000000e+05 @ 2.709093505572828235e+03
-7.708313731931317747e+00 -8.003211004910336657e-01 -8.003211021686410520e-01 = 1.992830000000000000e+05 @ 2.709093505566145268e+03
-1.425128251418070535e+00 -7.083506256295280856e+00 5.482864173042189648e+00 = 2.084500000000000000e+05 @ 2.709093505572828235e+03
5.482864206262276774e+00 -1.425128428400369129e+00 5.482864208274718543e+00 = 2.127540000000000000e+05 @ 2.709093505572602226e+03
-1.425128564420143240e+00 -8.003215423004973461e-01 5.482863921911449445e+00 = 2.176550000000000000e+05 @ 2.709093505567991542e+03
-7.083506224144879404e+00 -7.083506401692545751e+00 -1.425128477687305661e+00 = 2.200640000000000000e+05 @ 2.709093505568388082e+03
5.482864207419274827e+00 -8.003211012479447550e-01 4.858056881080658584e+00 = 2.292210000000000000e+05 @ 2.709093505572828235e+03
-7.083507064904243755e+00 5.482864043895988360e+00 -7.708313695625682804e+00 = 2.316020000000000000e+05 @ 2.709093505560976610e+03
