4.858056878001656642e+00 -8.003210989972738831e-01 = 1.428780000000000000e+05 @ 1.867309088310239247e+02
5.482864204815468767e+00 -1.425128427082495985e+00 = 1.527560000000000000e+05 @ 1.867309088310208267e+02
-1.425128428997906038e+00 -8.003210987597845216e-01 = 1.556610000000000000e+05 @ 1.867309088307156628e+02
-7.708313737138373867e+00 5.482864204867208713e+00 = 1.563050000000000000e+05 @ 1.867309088310117886e+02
-7.708313732334621804e+00 -7.083506405263670480e+00 = 1.647740000000000000e+05 @ 1.867309088289607075e+02
-1.425128428190361785e+00 5.482864205649786271e+00 = 1.691090000000000000e+05 @ 1.867309088310238963e+02
-7.083506408658211129e+00 4.858056879889113944e+00 = 1.744460000000000000e+05 @ 1.867309088310239247e+02
5.482864206403959884e+00 4.858056879708387399e+00 = 1.826550000000000000e+05 @ 1.867309088310238963e+02
-8.003210995209442125e-01 -1.425128427713018509e+00 = 1.899040000000000000e+05 @ 1.867309088310239247e+02
-7.083506407774891045e+00 -7.708313736159835727e+00 = 1.917770000000000000e+05 @ 1.867309088310238963e+02
-7.708313733774878607e+00 -8.003211020584757307e-01 = 1.926660000000000000e+05 @ 1.867309088310239247e+02
4.858056876438263672e+00 -7.083506408258437581e+00 = 1.935790000000000000e+05 @ 1.867309088310239531e+02
-1.425128429895113014e+00 -7.083506408060519455e+00 = 1.944440000000000000e+05 @ 1.867309088310238963e+02
-8.003219990507087767e-01 4.858057224747565073e+00 = 1.954290000000000000e+05 @ 1.867309088310239247e+02
4.858056949890016796e+00 5.482864218234376530e+00 = 1.963420000000000000e+05 @ 1.867309088310239247e+02
5.482863944001532097e+00 -7.708313993941970033e+00 = 1.972310000000000000e+05 @ 1.867309088310238678e+02
-7.083506427792142013e+00 -1.425128458358192240e+00 = 1.980960000000000000e+05 @ 1.867309088310238963e+02
-8.003210993504231707e-01 -7.708313736224004842e+00 = 1.990080000000000000e+05 @ 1.867309088310239247e+02
