-1.425128428021749327e+00 -8.003211018824870626e-01 5.482864207942731660e+00 = 1.941000000000000000e+03 @ 2.709093505571287096e+03
-1.425128428208263909e+00 5.482864205213472175e+00 -8.003211011448256862e-01 = 5.358000000000000000e+03 @ 2.709093505572827780e+03
-7.708313734551863305e+00 -8.003210999055816455e-01 -8.003211012871157548e-01 = 8.024000000000000000e+03 @ 2.709093505570800971e+03
-7.083506409850902408e+00 -7.083506405336231992e+00 -7.708313733515771204e+00 = 1.587600000000000000e+04 @ 2.709093505572828235e+03
5.482864206011575980e+00 -8.003211001218897280e-01 -1.425128427475680137e+00 = 3.562800000000000000e+04 @ 2.709093505571573587e+03
4.858056878989566840e+00 5.482864205574569993e+00 -7.083506407964083706e+00 = 3.739300000000000000e+04 @ 2.709093505572828235e+03
5.482864205108024969e+00 -7.708313734900910319e+00 -8.003211034515625988e-01 = 4.860400000000000000e+04 @ 2.709093505572828235e+03
-8.003210973050617350e-01 -7.708313736821223117e+00 -8.003211010953060756e-01 = 5.499900000000000000e+04 @ 2.709093505572828235e+03
-8.003210997593861453e-01 -7.708313736018089557e+00 -7.083506409231889123e+00 = 6.836600000000000000e+04 @ 2.709093505572827780e+03
-7.083506407093534740e+00 5.482864208785803939e+00 -7.708313735829653623e+00 = 7.206300000000000000e+04 @ 2.709093505570015623e+03
4.858056879626845515e+00 -7.083506405667621131e+00 -8.003211023046816752e-01 = 7.999300000000000000e+04 @ 2.709093505572828235e+03
-7.708313735619837459e+00 5.482864202800746156e+00 -8.003210995611771406e-01 = 8.286400000000000000e+04 @ 2.709093505560514586e+03
-7.083506408083382055e+00 5.482864205802348678e+00 -1.425128427619460236e+00 = 8.924900000000000000e+04 @ 2.709093505572827780e+03
-8.003210977055843500e-01 -1.425128427247484009e+00 5.482864204676469733e+00 = 9.653000000000000000e+04 @ 2.709093505560448648e+03
-8.003211010604251996e-01 -1.425128428595843655e+00 -7.083506406279448164e+00 = 9.896700000000000000e+04 @ 2.709093505572828235e+03
-8.003211027345368267e-01 -8.003211023758419751e-01 -1.425128428044847295e+00 = 1.017400000000000000e+05 @ 2.709093505572828235e+03
-7.708313735289435087e+00 5.482864207612143659e+00 5.482864206087958436e+00 = 1.073310000000000000e+05 @ 2.709093505568606361e+03
5.482864207492175623e+00 -7.083506406936402655e+00 -1.425128426988462760e+00 = 1.288230000000000000e+05 @ 2.709093505572828235e+03
-7.708313735769435127e+00 -7.083506408949974187e+00 -7.083506406405285283e+00 = 1.344520000000000000e+05 @ 2.709093505572828235e+03
-7.083506408638098328e+00 -7.083506406839245706e+00 4.858056878417288615e+00 = 1.358380000000000000e+05 @ 2.709093505304085738e+03
-7.083506407439523755e+00 -8.003210997893850376e-01 -7.708313735285534207e+00 = 1.381070000000000000e+05 @ 2.709093505572828235e+03
-8.003210998371143026e-01 -1.425128427110152307e+00 -8.003211012515172307e-01 = 1.445200000000000000e+05 @ 2.709093505572828235e+03
5.482864208088268576e+00 -7.708313735926770605e+00 5.482864206110149574e+00 = 1.568370000000000000e+05 @ 2.709093505572828690e+03
-1.425128427266210362e+00 5.482864207785096866e+00 -7.083506404312687188e+00 = 1.735690000000000000e+05 @ 2.709093505572827780e+03
4.858056878640344856e+00 -7.083506409271682180e+00 5.482864210389208459e+00 = 1.817230000000000000e+05 @ 2.709093505569918307e+03
-7.083506407070172095e+00 -8.003210975202625921e-01 4.858056878802664791e+00 = 1.851120000000000000e+05 @ 2.709093505572828235e+03
-8.003211519036177446e-01 -8.003210823322173262e-01 -7.708313687705945050e+00 = 1.954450000000000000e+05 @ 2.709093505572828235e+03
-8.003220998789950524e-01 -7.708312781616061038e+00 5.482864854913819030e+00 = 2.026700000000000000e+05 @ 2.709093505572827780e+03
4.858057007623949097e+00 -8.003207508267833337e-01 -8.003208176901132065e-01 = 2.051400000000000000e+05 @ 2.709093505572828235e+03
-7.083506408935614118e+00 -1.425128428738172026e+00 5.482864206571605337e+00 = 2.065820000000000000e+05 @ 2.709093505572586764e+03
5.482864209267410693e+00 -7.708313734936153239e+00 -7.083506407770487456e+00 = 2.170790000000000000e+05 @ 2.709093505572550384e+03
-1.425127975267083125e+00 -8.003222903594640059e-01 -7.083505250105079476e+00 = 2.208040000000000000e+05 @ 2.709093505572828235e+03
-7.083506410930626274e+00 -1.425128428440961326e+00 -8.003211024542677965e-01 = 2.535470000000000000e+05 @ 2.709093505572827780e+03
5.482864222088506878e+00 -7.083506408799971510e+00 4.858056901253454463e+00 = 2.560400000000000000e+05 @ 2.709093505572827780e+03
5.482864203610708032e+00 -8.003211005133981093e-01 -7.708313734958641916e+00 = 2.606940000000000000e+05 @ 2.709093505572827780e+03
-1.425128428314200502e+00 -7.083506409237597445e+00 -8.003211018162597057e-01 = 2.653640000000000000e+05 @ 2.709093505572802314e+03
5.482864207210941032e+00 -1.425128426266233372e+00 -7.083506407170014008e+00 = 2.716700000000000000e+05 @ 2.709093505572827780e+03
-7.083506405029448061e+00 -7.708313736971566854e+00 -8.003210996527367893e-01 = 2.731510000000000000e+05 @ 2.709093505477536382e+03
-7.083506386562594237e+00 5.482864118979232870e+00 4.858056899843872678e+00 = 2.850520000000000000e+05 @ 2.709093505572828690e+03
-8.003211579165593337e-01 5.482864195024053977e+00 4.858056940957550474e+00 = 2.928930000000000000e+05 @ 2.709093505572827780e+03
-8.003211005639474518e-01 5.482864208438871678e+00 -7.708313736869973454e+00 = 2.984100000000000000e+05 @ 2.709093505565783289e+03
5.482864205643330990e+00 -1.425128429231871996e+00 -8.003211009112249918e-01 = 3.061950000000000000e+05 @ 2.709093505496568014e+03
-8.003210995486682577e-01 4.858056878525774280e+00 5.482864208021230645e+00 = 3.224740000000000000e+05 @ 2.709093505572654976e+03
4.858056877229595116e+00 -8.003211011432950217e-01 5.482864205364752053e+00 = 3.256670000000000000e+05 @ 2.709093505572827780e+03
4.858056761345095786e+00 5.482864443668269416e+00 5.482864065356523042e+00 = 3.295930000000000000e+05 @ 2.709093505572827780e+03
5.482864208009664786e+00 -8.003211000381751372e-01 4.858056879112045756e+00 = 3.309100000000000000e+05 @ 2.709093505572827780e+03
5.482864204547167830e+00 -7.083506410415645327e+00 -7.708313733658412659e+00 = 3.322550000000000000e+05 @ 2.709093505572828235e+03
-7.708313736230740787e+00 5.482864207352489139e+00 -7.083506405973150954e+00 = 3.338200000000000000e+05 @ 2.709093505572827780e+03
-7.083506406510467812e+00 4.858056877379192784e+00 5.482864206027015186e+00 = 3.396170000000000000e+05 @ 2.709093505572828690e+03
-7.083505835446725740e+00 4.858059640884692776e+00 -7.083506502177652209e+00 = 3.409340000000000000e+05 @ 2.709093505572828690e+03
-7.708313734993970101e+00 -8.003211014606049778e-01 -7.083506409349912936e+00 = 3.423350000000000000e+05 @ 2.709093505572828235e+03
5.482864205562590243e+00 4.858056878439905191e+00 -8.003211024174645694e-01 = 3.548240000000000000e+05 @ 2.709093505572827780e+03
-7.083506471201007848e+00 4.858056809040695256e+00 -8.003207505875523653e-01 = 3.561690000000000000e+05 @ 2.709093505572828690e+03
4.858056879594473187e+00 5.482864209738002259e+00 -8.003210992560267911e-01 = 3.576260000000000000e+05 @ 2.709093505572827780e+03
-8.003211007734196691e-01 -7.083506408891421025e+00 4.858056878939736478e+00 = 3.588870000000000000e+05 @ 2.709093505572827780e+03
-7.083506703649609548e+00 -7.708313958881274353e+00 -7.083506903430039969e+00 = 3.627800000000000000e+05 @ 2.709093505572827326e+03
-1.425128428570012984e+00 -7.083506406050036119e+00 5.482864204551112230e+00 = 3.670650000000000000e+05 @ 2.709093505572828235e+03
5.482864124306729536e+00 5.482863976211310941e+00 4.858057433204121978e+00 = 3.684380000000000000e+05 @ 2.709093505572828235e+03
-7.083506406447683368e+00 -7.708313733228496112e+00 5.482864207654278843e+00 = 3.698950000000000000e+05 @ 2.709093505572828235e+03
-7.708313480106720128e+00 -8.003212269964219416e-01 5.482864153004443075e+00 = 3.714640000000000000e+05 @ 2.709093505572828690e+03
-1.425128429165716692e+00 -7.083506405789645299e+00 -7.083506408723375003e+00 = 3.727250000000000000e+05 @ 2.709093505572828235e+03
-8.003211014412685564e-01 -8.003211013156958931e-01 4.858056877131312845e+00 = 3.740420000000000000e+05 @ 2.709093505572828235e+03
-8.003211006487932488e-01 -7.083506405247363524e+00 -7.708313735700199842e+00 = 3.793350000000000000e+05 @ 2.709093505572828235e+03
-7.708313734134604189e+00 -7.083506406772034580e+00 -8.003211000974660427e-01 = 3.807920000000000000e+05 @ 2.709093505572828235e+03
-8.003210671068107240e-01 5.482864093057266075e+00 -1.425128582431224755e+00 = 3.847690000000000000e+05 @ 2.709093505572827780e+03
4.858056879246356985e+00 -7.083506410472176995e+00 -7.083506408828111667e+00 = 3.861980000000000000e+05 @ 2.709093505572827780e+03
-8.003211448134462946e-01 -7.083506393448971039e+00 -1.425128668856697756e+00 = 3.902310000000000000e+05 @ 2.709093505572828235e+03
