-1.561544701627106013e+00 4.400020690612937990e+00 3.285294868067713203e+00 -2.132746379866283348e+00 -3.676140692825980327e+00 2.156310385013838093e+00 1.185181279981819991e+00 7.463559996912529082e-02 -1.570050331892592466e+00 2.519245414140741879e+00 = 9.936000000000000000e+03 @ -2.040722276033147285e-12
-3.395113023825193643e+00 -3.317307184863012903e+00 2.346836075707388947e+00 2.062943750896339967e+00 4.371514719029506502e+00 3.119865143862551093e+00 5.439719714567384790e-01 -4.743713110808718270e+00 3.612208824980799093e+00 2.474375813126339363e+00 = 9.936000000000000000e+03 @ -1.822076681070644534e-12
-1.561544694205776462e+00 4.400020664902095646e+00 3.285294809154640117e+00 -2.132746383193577344e+00 -3.676140734467738813e+00 2.156310403749801097e+00 1.185181257705223645e+00 7.463564923576174182e-02 -1.570050314635101030e+00 2.519245451197239305e+00 = 3.602900000000000000e+04 @ -3.114494500915729492e-12
-1.561544708953684246e+00 4.400020637005459534e+00 3.285294887114473816e+00 -2.132746332041216331e+00 -3.676140747632803851e+00 2.156310381961652922e+00 1.185181286473872886e+00 7.463558683292542684e-02 -1.570050299310061792e+00 2.519245355340588244e+00 = 5.285300000000000000e+04 @ -3.114449837170845356e-12
-1.561544700842229627e+00 4.400020620035041574e+00 3.285294848547823499e+00 -2.132746317460591623e+00 -3.676140723032402580e+00 2.156310432513941944e+00 1.185181322089922995e+00 7.463557734867082294e-02 -1.570050341234714431e+00 2.519245406110751873e+00 = 8.122000000000000000e+04 @ -1.557245078303565534e-12
4.141256927512197095e+00 2.477011801722766027e+00 2.669820155155143482e+00 -4.522347967293343096e+00 3.639003821415620621e+00 1.853559768093635096e+00 -4.341979578206522916e+00 6.109914569377652427e-01 4.009883366398172555e+00 -3.297228324706417801e+00 = 8.567500000000000000e+04 @ -1.557245887964806137e-12
1.757743576590974577e+00 1.595737277942839150e+00 -4.308931304048909006e+00 -2.485058331611923688e+00 3.613716240321767081e-01 -6.325954489117702195e-02 4.342311950033447054e+00 1.897810731510614968e+00 -2.231270023051563633e+00 -2.156429124884267523e+00 = 9.034000000000000000e+04 @ -1.557256379691690985e-12
-1.561544672528030642e+00 4.400020727956615474e+00 3.285294897430980132e+00 -2.132746337032016992e+00 -3.676140770047443773e+00 2.156310379903183083e+00 1.185181341225882479e+00 7.463562817791281889e-02 -1.570050321107519187e+00 2.519245433111721333e+00 = 1.584660000000000000e+05 @ -1.557257759861421771e-12
-1.561544650586743188e+00 4.400020705772050178e+00 3.285294918567385203e+00 -2.132746347526828234e+00 -3.676140686440100502e+00 2.156310421084319362e+00 1.185181348397304379e+00 7.463560844637125158e-02 -1.570050326870431556e+00 2.519245427995547182e+00 = 2.013690000000000000e+05 @ -1.557237962475094080e-12
-1.561544654903052498e+00 4.400020624853223872e+00 3.285294883340095673e+00 -2.132746394627660802e+00 -3.676140734539835364e+00 2.156310416474270575e+00 1.185181327863814138e+00 7.463559526999032079e-02 -1.570050322843632884e+00 2.519245441753481973e+00 = 2.163380000000000000e+05 @ -1.557251795298780868e-12
-1.561544751915186380e+00 4.400020665866141378e+00 3.285294820188135123e+00 -2.132746347962015676e+00 -3.676140712322909732e+00 2.156310413048438512e+00 1.185181270955181665e+00 7.463565640148463187e-02 -1.570050302464655712e+00 2.519245380362935993e+00 = 2.246670000000000000e+05 @ -3.114459944320324682e-12
-1.561544749018598299e+00 4.400020634229242056e+00 3.285294847003085827e+00 -2.132746411304019318e+00 -3.676140716715886825e+00 2.156310352118044449e+00 1.185181310888825168e+00 7.463560636151091165e-02 -1.570050355465796077e+00 2.519245402351399932e+00 = 2.246670000000000000e+05 @ -3.114430687893175022e-12
-1.561544713330366152e+00 4.400020613836835182e+00 3.285294867625514925e+00 -2.132746389970173517e+00 -3.676140686045280326e+00 2.156310427539128938e+00 1.185181267949806383e+00 7.463565215365805527e-02 -1.570050361533884997e+00 2.519245400648836952e+00 = 2.331860000000000000e+05 @ -3.114461266194282280e-12
-1.561544726374195502e+00 4.400020656134078223e+00 3.285294840829088514e+00 -2.132746390161208261e+00 -3.676140777648668756e+00 2.156310412619241834e+00 1.185181328724012051e+00 7.463563748753875016e-02 -1.570050342856858849e+00 2.519245372739792543e+00 = 2.331860000000000000e+05 @ -1.557235109137758139e-12
-1.561544726313503162e+00 4.400020609974244046e+00 3.285294863872304738e+00 -2.132746417101112346e+00 -3.676140750522122858e+00 2.156310357604509065e+00 1.185181273694951631e+00 7.463571958066884948e-02 -1.570050354276835147e+00 2.519245402113449384e+00 = 2.457280000000000000e+05 @ -1.557235517657758463e-12
