1.170088787251509332e+00 7.706277261567824333e+00 7.706277266277147042e+00 = 0.000000000000000000e+00 @ 9.995774383066557967e-01
7.706277270858240769e+00 7.706277276941249532e+00 7.706277241159966707e+00 = 1.879600000000000000e+04 @ 1.000000000000000000e+00
7.706277242536581973e+00 7.706277266509101942e+00 4.111207141936254139e+00 = 2.168200000000000000e+04 @ 9.999999999999986677e-01
4.111207145982114675e+00 7.706277251722556620e+00 7.706277257450028451e+00 = 3.296100000000000000e+04 @ 9.983194348118347161e-01
2.193280049634907858e+00 7.706277264768440105e+00 7.706277250294763626e+00 = 3.536200000000000000e+04 @ 1.000000000000000000e+00
4.112834258963952827e+00 4.113265108284672955e+00 2.192710133064905698e+00 = 3.896700000000000000e+04 @ 9.898724401623901770e-01
4.110678484469168836e+00 3.330588550966744887e-01 7.703871895896745592e+00 = 4.378300000000000000e+04 @ 1.000000000000000000e+00
2.195806739616155134e+00 2.197619351828014711e+00 7.657676585736176378e+00 = 5.155700000000000000e+04 @ 9.829408975088418376e-01
4.111207135683844882e+00 4.111207144338473007e+00 7.706277270066307139e+00 = 7.828700000000000000e+04 @ 9.999999948081267354e-01
7.706277246200572861e+00 1.170088788450784456e+00 2.193280050404984749e+00 = 9.314700000000000000e+04 @ 9.999978432882592472e-01
7.706277245160462641e+00 4.111207147591388278e+00 7.706277259712684291e+00 = 1.059150000000000000e+05 @ 9.999999999999957812e-01
7.706277257617871967e+00 1.170088786927522495e+00 1.170088787905485095e+00 = 1.127880000000000000e+05 @ 9.999999860584718459e-01
7.706277260008389973e+00 7.706277256962302147e+00 2.193280047430399282e+00 = 1.528510000000000000e+05 @ 9.999999922597972990e-01
4.111207147772877768e+00 7.706277257056989072e+00 1.170088787354832238e+00 = 1.534960000000000000e+05 @ 1.000000000000000000e+00
7.709690628551848945e+00 4.110193734762101592e+00 4.111734605198612336e+00 = 1.642980000000000000e+05 @ 9.999999999999997780e-01
2.193280049593473890e+00 2.193280048859024056e+00 2.193280050592077313e+00 = 1.787530000000000000e+05 @ 1.000000000000000000e+00
6.164354205629853922e-01 7.687172849811639175e+00 1.197527987768751245e+00 = 1.809710000000000000e+05 @ 9.999999947164730507e-01
2.154114918173219095e+00 7.547087718956595026e+00 2.320645840748061683e+00 = 1.849470000000000000e+05 @ 9.999999999999988898e-01
4.111207163577857315e+00 4.111207144220874632e+00 4.111207149017526596e+00 = 1.862380000000000000e+05 @ 9.999999999999997780e-01
4.103369095094305585e+00 4.105615891055951927e+00 6.236949430268191596e-01 = 1.874710000000000000e+05 @ 9.999998224604047525e-01
7.706277244823271921e+00 2.193280057677750694e+00 7.706277240034382636e+00 = 1.882280000000000000e+05 @ 9.999961360446708580e-01
7.706277255768656964e+00 7.706277251947387441e+00 1.170088787211936987e+00 = 2.039010000000000000e+05 @ 1.000000000000000000e+00
4.111207145299776933e+00 7.706277248669924695e+00 4.111207141099270324e+00 = 2.078700000000000000e+05 @ 1.000000000000000000e+00
7.706277275368391244e+00 4.111207139488606721e+00 6.242284350575334484e-01 = 2.239940000000000000e+05 @ 1.000000000000000000e+00
2.195742029371350323e+00 6.244607543795295257e-01 7.776020040869767946e+00 = 2.332800000000000000e+05 @ 1.000000000000000000e+00
2.193280054219362452e+00 4.111207145541390773e+00 4.111207147233742809e+00 = 2.362310000000000000e+05 @ 1.000000000000000000e+00
1.170259496525038800e+00 2.235021571802085383e+00 7.909284611260630982e+00 = 2.377160000000000000e+05 @ 9.999999977661776507e-01
4.111207114839884547e+00 1.170088783396869836e+00 6.242284235193191755e-01 = 2.384170000000000000e+05 @ 1.000000000000000000e+00
2.193264687105902055e+00 4.111226834082147619e+00 7.706251487658088095e+00 = 2.412510000000000000e+05 @ 1.000000000000000000e+00
7.682796609681654232e+00 1.171551514090577228e+00 7.627216591721468042e+00 = 2.459720000000000000e+05 @ 1.000000000000000000e+00
2.193280036491087603e+00 7.706277266912453960e+00 4.111207145960888987e+00 = 2.477980000000000000e+05 @ 9.999999999999997780e-01
1.170088788520070144e+00 7.706277235720953911e+00 4.111207122750998977e+00 = 2.509110000000000000e+05 @ 9.999999999999935607e-01
1.195033581140482415e+00 7.832499005018133786e+00 2.193916037751239667e+00 = 2.580470000000000000e+05 @ 1.000000000000000000e+00
4.111207140802106252e+00 2.193280047548225031e+00 7.706277285963391677e+00 = 2.766900000000000000e+05 @ 9.961256795880848447e-01
7.706277277295496830e+00 4.111207127686563823e+00 1.170088789152470055e+00 = 2.801910000000000000e+05 @ 9.999999995209742920e-01
4.111207145735690460e+00 1.170088787682741938e+00 7.706277247360962868e+00 = 2.828210000000000000e+05 @ 1.000000000000000000e+00
3.884120350409618894e+00 1.152825505570464593e+00 1.194167144001376135e+00 = 2.869730000000000000e+05 @ 9.999999999999997780e-01
4.111206916597111238e+00 1.170071074862170324e+00 2.193298310576567989e+00 = 2.881500000000000000e+05 @ 1.000000000000000000e+00
2.127606844703063604e+00 4.177262913278825707e+00 2.070158701327034834e+00 = 2.895790000000000000e+05 @ 9.999999998701103454e-01
3.330184417811154485e-01 7.706274432905940053e+00 4.111207512653227703e+00 = 2.909570000000000000e+05 @ 9.999999999026327746e-01
7.706277267845232259e+00 1.170088787053040535e+00 4.111207148158315228e+00 = 2.939940000000000000e+05 @ 9.999999999999997780e-01
1.170088786736993569e+00 4.111207149867500910e+00 7.706277269868113677e+00 = 2.957790000000000000e+05 @ 1.000000000000000000e+00
7.706277265285149447e+00 2.193280055514300386e+00 4.111207144078369957e+00 = 2.985620000000000000e+05 @ 1.000000000000000000e+00
7.706273646337557182e+00 2.193283663248732029e+00 2.193276309466485774e+00 = 3.040050000000000000e+05 @ 9.999999999976219023e-01
4.111212553667761505e+00 7.706295991634720011e+00 2.193280901991446097e+00 = 3.076380000000000000e+05 @ 9.263914072587905446e-01
