7.706277269783337935e+00 7.706277247326949187e+00 7.706277260621951619e+00 = 1.157300000000000000e+04 @ 9.999999986217302794e-01
7.706277264620175593e+00 4.111207142070560927e+00 7.706277243777379660e+00 = 1.974900000000000000e+04 @ 1.000000000000000000e+00
7.706277260129506423e+00 1.170088785641328677e+00 7.706277246930940628e+00 = 2.129200000000000000e+04 @ 1.000000000000000000e+00
2.193280049368051987e+00 7.706277249862844236e+00 7.706277258083156667e+00 = 4.403000000000000000e+04 @ 9.999999999999980016e-01
4.111207137818436941e+00 4.111207135668239587e+00 4.111207148950974499e+00 = 5.952200000000000000e+04 @ 9.999999964418619935e-01
7.706277227373324656e+00 7.706277250788936328e+00 4.111207127804278549e+00 = 7.572500000000000000e+04 @ 9.490800876432715638e-01
4.111207143416844012e+00 7.706277239866159867e+00 4.111207149069343814e+00 = 7.948700000000000000e+04 @ 9.999999999999997780e-01
2.207570074922763581e+00 2.186756210851473980e+00 7.568170003692179293e+00 = 8.163700000000000000e+04 @ 9.999999999999988898e-01
2.193280053445292310e+00 2.193280048352992839e+00 2.193280047462090820e+00 = 8.974600000000000000e+04 @ 9.980632525966056656e-01
7.706277247033178845e+00 2.193280048574985930e+00 7.706277256580718493e+00 = 1.023900000000000000e+05 @ 9.826925530672010467e-01
4.111207140008544592e+00 4.111207138580905252e+00 2.193280046043520226e+00 = 1.140430000000000000e+05 @ 9.999999828058894202e-01
2.193280055661640748e+00 4.111207158712132603e+00 1.170088783969558843e+00 = 1.146600000000000000e+05 @ 9.988073968896382659e-01
7.693450728066843602e+00 7.730170879593885935e+00 2.193301474537210360e+00 = 1.269480000000000000e+05 @ 1.000000000000000000e+00
2.193280052753089571e+00 7.706277248787255729e+00 1.170088787925491758e+00 = 1.315840000000000000e+05 @ 1.000000000000000000e+00
2.193400360710846098e+00 7.685851244637291302e+00 2.191685609474881336e+00 = 1.357690000000000000e+05 @ 9.440160238181574126e-01
4.111207140268438920e+00 2.193280049179693769e+00 4.111207141841319412e+00 = 1.500440000000000000e+05 @ 9.999999995351755988e-01
1.170088787810857678e+00 7.706277267020266386e+00 2.193280047432387470e+00 = 1.536340000000000000e+05 @ 9.999999969787295440e-01
4.111207148736266248e+00 1.170088787126621677e+00 7.706277250325090478e+00 = 1.625130000000000000e+05 @ 9.998988544920875965e-01
6.242284330221503641e-01 7.706277262051340671e+00 2.193280049353961036e+00 = 1.703680000000000000e+05 @ 1.000000000000000000e+00
1.170088790124593325e+00 7.706277260030216070e+00 7.706277254681645594e+00 = 1.805070000000000000e+05 @ 1.000000000000000000e+00
2.193280049483340211e+00 7.706277277277465920e+00 4.111207144472581732e+00 = 1.871180000000000000e+05 @ 9.999999988718203392e-01
4.111207138958919316e+00 4.111207147584270416e+00 7.706277242383037240e+00 = 1.950690000000000000e+05 @ 9.999999999999997780e-01
7.706277268665760793e+00 2.193280049782843300e+00 2.193280053283112263e+00 = 1.981650000000000000e+05 @ 9.999999999999997780e-01
1.170088788562815063e+00 4.111207126247583332e+00 4.111207137157580682e+00 = 2.003830000000000000e+05 @ 9.992073959378007242e-01
4.111225164054441272e+00 7.706258932429959074e+00 7.706252025059967536e+00 = 2.075770000000000000e+05 @ 9.999999998974213877e-01
7.706277247902327154e+00 4.111207145630502602e+00 2.193280049171265844e+00 = 2.082780000000000000e+05 @ 1.000000000000000000e+00
1.170088786311458406e+00 1.170088783065672544e+00 1.170088790162556736e+00 = 2.162460000000000000e+05 @ 1.000000000000000000e+00
7.706255771947605915e+00 7.706272335942201401e+00 1.170088075843392694e+00 = 2.194210000000000000e+05 @ 1.000000000000000000e+00
2.193280047006715971e+00 4.111207127321515387e+00 4.111207159765882579e+00 = 2.214300000000000000e+05 @ 9.999999999999997780e-01
7.706277252992619786e+00 4.111207148550320767e+00 4.111207145298648058e+00 = 2.234800000000000000e+05 @ 9.999989226889335336e-01
4.111207149412062556e+00 1.170088786770322908e+00 4.111207143058364544e+00 = 2.299410000000000000e+05 @ 1.000000000000000000e+00
7.703515501494626605e+00 1.170135260021068602e+00 3.330281489692223929e-01 = 2.310340000000000000e+05 @ 1.000000000000000000e+00
1.170088785575727819e+00 2.193280047587274240e+00 1.170088786736845021e+00 = 2.329160000000000000e+05 @ 9.969050624581599074e-01
7.707306968880546449e+00 4.111129074671737271e+00 1.170157925976554880e+00 = 2.372850000000000000e+05 @ 1.000000000000000000e+00
4.111192249434576063e+00 4.111221573797018358e+00 1.170088123211940889e+00 = 2.470370000000000000e+05 @ 1.000000000000000000e+00
1.170088788970417459e+00 6.242284322143564212e-01 4.111207134724411461e+00 = 2.482260000000000000e+05 @ 9.186933478511096762e-01
