2.193280054220004160e+00 4.111207144326391116e+00 = 6.411600000000000000e+04 @ 1.000000000000000000e+00
7.706277256237254569e+00 7.706277253664016058e+00 = 8.593600000000000000e+04 @ 1.000000000000000000e+00
7.699659186064780947e+00 6.241456221030358131e-01 = 9.406000000000000000e+04 @ 1.000000000000000000e+00
2.193280048854511222e+00 3.330184353379836981e-01 = 1.204070000000000000e+05 @ 1.000000000000000000e+00
4.111207147197266210e+00 4.111207137957909374e+00 = 1.250170000000000000e+05 @ 9.913626286527891240e-01
7.706277257412278203e+00 4.111207143217648685e+00 = 1.260280000000000000e+05 @ 9.577997185579948392e-01
4.111207142135278048e+00 7.706277256883353743e+00 = 1.353500000000000000e+05 @ 9.999999997603821189e-01
4.111207142327256925e+00 2.193280052026144844e+00 = 1.464140000000000000e+05 @ 9.961829361133296423e-01
1.170088787555437992e+00 7.706277255116932956e+00 = 1.525560000000000000e+05 @ 9.978340743961215953e-01
7.706277251378073068e+00 1.170088788419333170e+00 = 1.569560000000000000e+05 @ 1.000000000000000000e+00
4.111207147487141000e+00 1.170088786393228997e+00 = 1.611630000000000000e+05 @ 9.999121397713064407e-01
2.193280053222496750e+00 7.706277249468977075e+00 = 1.695710000000000000e+05 @ 1.000000000000000000e+00
7.706277256433759604e+00 3.330184355208197777e-01 = 1.703360000000000000e+05 @ 9.976812792572802291e-01
1.170088787567628907e+00 4.111207141976044532e+00 = 1.740180000000000000e+05 @ 1.000000000000000000e+00
7.706277249202468482e+00 2.193280050392278469e+00 = 1.765680000000000000e+05 @ 1.000000000000000000e+00
1.169980857579556499e+00 2.214512006554991252e+00 = 1.780590000000000000e+05 @ 1.000000000000000000e+00
1.170088786047074336e+00 1.170088787523365204e+00 = 1.862540000000000000e+05 @ 1.000000000000000000e+00
3.329618776790759238e-01 7.720678259272856003e+00 = 1.870470000000000000e+05 @ 1.000000000000000000e+00
2.193280050916281088e+00 2.193280051108256856e+00 = 1.885120000000000000e+05 @ 1.000000000000000000e+00
2.207115933535608754e+00 1.178148669973936968e+00 = 1.896890000000000000e+05 @ 1.000000000000000000e+00
6.174121171124260510e-01 7.662631482514894898e+00 = 1.911540000000000000e+05 @ 1.000000000000000000e+00
6.242293325451094832e-01 4.111195875583065096e+00 = 1.925470000000000000e+05 @ 1.000000000000000000e+00
2.285903846557237884e+00 6.235060831123400149e-01 = 1.932680000000000000e+05 @ 1.000000000000000000e+00
6.330144577180794041e-01 2.220366025080132033e+00 = 1.939650000000000000e+05 @ 1.000000000000000000e+00
4.111207141018756062e+00 6.242284336195154104e-01 = 1.946620000000000000e+05 @ 1.000000000000000000e+00
1.170088788040615002e+00 3.330184355985142952e-01 = 1.956230000000000000e+05 @ 9.999811062400743022e-01
6.242284340926432806e-01 1.170088787468267499e+00 = 1.984080000000000000e+05 @ 1.000000000000000000e+00
6.242284342310954193e-01 6.242284337121593030e-01 = 1.991040000000000000e+05 @ 1.000000000000000000e+00
