1.170088785838116374e+00 4.111207146684392910e+00 = 5.563000000000000000e+04 @ 1.000000000000000000e+00
7.706277260760241887e+00 7.706277258760080962e+00 = 5.978500000000000000e+04 @ 1.000000000000000000e+00
7.706277247408414688e+00 2.193280049021397726e+00 = 7.230600000000000000e+04 @ 9.870167852641492656e-01
1.170088786925717494e+00 1.170088788073633701e+00 = 1.153720000000000000e+05 @ 1.000000000000000000e+00
7.706277246175881501e+00 4.111207142535276304e+00 = 1.300920000000000000e+05 @ 1.000000000000000000e+00
4.111207144310888850e+00 4.111207141330300630e+00 = 1.501390000000000000e+05 @ 1.000000000000000000e+00
4.111207144886896536e+00 2.193280049886267236e+00 = 1.509560000000000000e+05 @ 1.000000000000000000e+00
1.170088789151403796e+00 6.242284330690647254e-01 = 1.541490000000000000e+05 @ 9.999999978091219655e-01
4.111207147998549694e+00 7.706277253616407030e+00 = 1.582630000000000000e+05 @ 1.000000000000000000e+00
2.193280051167042721e+00 7.706277254898542317e+00 = 1.640210000000000000e+05 @ 1.000000000000000000e+00
3.330346448971017170e-01 7.717622970637077806e+00 = 1.685200000000000000e+05 @ 9.999111980060599869e-01
4.111207140701953477e+00 1.170088787478018144e+00 = 1.724720000000000000e+05 @ 1.000000000000000000e+00
2.193280051647485074e+00 4.111207145575554556e+00 = 1.737500000000000000e+05 @ 1.000000000000000000e+00
2.193280049886088712e+00 2.193280049397718923e+00 = 1.752040000000000000e+05 @ 1.000000000000000000e+00
4.118805110891285537e+00 6.244645021048268463e-01 = 1.782390000000000000e+05 @ 9.999458320112432075e-01
2.193280050398971781e+00 1.170088787587850288e+00 = 1.816240000000000000e+05 @ 1.000000000000000000e+00
7.706277269117809858e+00 1.170088788592712703e+00 = 1.916570000000000000e+05 @ 1.000000000000000000e+00
6.242242578259156183e-01 4.111234065704003626e+00 = 1.929780000000000000e+05 @ 1.000000000000000000e+00
6.242284337473296141e-01 7.706277252365715924e+00 = 1.939870000000000000e+05 @ 1.000000000000000000e+00
1.170088786155825789e+00 7.706277262074777923e+00 = 1.947320000000000000e+05 @ 1.000000000000000000e+00
7.706277254015645894e+00 6.242284344443437272e-01 = 1.961010000000000000e+05 @ 1.000000000000000000e+00
6.242284338696129087e-01 2.193280050524201386e+00 = 1.968940000000000000e+05 @ 1.000000000000000000e+00
2.173738233132110231e+00 6.112577632644792258e-01 = 1.977830000000000000e+05 @ 1.000000000000000000e+00
4.111207139643388686e+00 3.330184353119075569e-01 = 1.985520000000000000e+05 @ 1.000000000000000000e+00
6.242284337785979353e-01 1.170088788694873649e+00 = 1.991760000000000000e+05 @ 1.000000000000000000e+00
