-7.083506407926219772e+00 -7.708313736206880762e+00 = 1.507360000000000000e+05 @ 1.867309088308389562e+02
-8.003211012345349262e-01 4.858056878458095085e+00 = 1.563150000000000000e+05 @ 1.867309088309553999e+02
-1.425128429922316586e+00 5.482864206641847815e+00 = 1.657260000000000000e+05 @ 1.867309088306573130e+02
4.858056878783559185e+00 -7.083506407933139570e+00 = 1.704270000000000000e+05 @ 1.866435986287644653e+02
-7.708313736865738619e+00 5.482864204683607134e+00 = 1.708680000000000000e+05 @ 1.867309088310238963e+02
5.482864207532415435e+00 4.858056879930773064e+00 = 1.719250000000000000e+05 @ 1.867309088310239247e+02
-8.003211003291825776e-01 -1.425128427535532927e+00 = 1.728140000000000000e+05 @ 1.867309088310238963e+02
4.858056880982362102e+00 -8.003210992367595367e-01 = 1.746630000000000000e+05 @ 1.867309088310239247e+02
-7.708313734737826550e+00 -8.003211001572659855e-01 = 1.818640000000000000e+05 @ 1.867309088310239247e+02
4.858056875723656631e+00 5.482864208970744002e+00 = 1.891370000000000000e+05 @ 1.867309088310239247e+02
-7.708313735382288812e+00 -7.083506405841349718e+00 = 1.900740000000000000e+05 @ 1.867309088310239247e+02
-1.425128430159924298e+00 -7.083506404721278571e+00 = 1.928110000000000000e+05 @ 1.867309088310238963e+02
-7.083506408007099964e+00 4.858056876817672176e+00 = 1.937240000000000000e+05 @ 1.867309088310239247e+02
5.482864207909055487e+00 -1.425128426967256834e+00 = 1.945890000000000000e+05 @ 1.867309088310239247e+02
5.485738777606581351e+00 -7.702874403553920502e+00 = 1.955260000000000000e+05 @ 1.867309088310239247e+02
-7.083506814271957275e+00 -1.425128405927827080e+00 = 1.963190000000000000e+05 @ 1.867309088310238963e+02
-8.003209777945828884e-01 -7.708313612742927923e+00 = 1.980480000000000000e+05 @ 1.867309088310239247e+02
-1.425128523776750811e+00 -8.003208283587091021e-01 = 1.990080000000000000e+05 @ 1.867309088310239247e+02
