-7.708313734525921390e+00 5.482864205214637465e+00 = 1.407450000000000000e+05 @ 1.867309088310239247e+02
-8.003211005494981212e-01 -1.425128427915387075e+00 = 1.518860000000000000e+05 @ 1.867309088309975209e+02
4.858056878206349793e+00 -8.003211000961478749e-01 = 1.638260000000000000e+05 @ 1.867309088310239247e+02
4.858056876329294838e+00 5.482864208092055769e+00 = 1.663230000000000000e+05 @ 1.867309088302407361e+02
-8.003211014882737340e-01 -7.708313736765175506e+00 = 1.681530000000000000e+05 @ 1.867309088301845748e+02
-1.425128428923950974e+00 -7.083506406816633572e+00 = 1.704770000000000000e+05 @ 1.867309088299720372e+02
-7.083506407692668816e+00 -1.425128427720985469e+00 = 1.710620000000000000e+05 @ 1.867309088310239247e+02
5.482864206108398086e+00 -1.425128428843066342e+00 = 1.820790000000000000e+05 @ 1.867309088310239247e+02
5.482864206312092925e+00 -7.708313736805555649e+00 = 1.830880000000000000e+05 @ 1.867309088310238963e+02
-1.425128428274783143e+00 -8.003211006243501346e-01 = 1.858730000000000000e+05 @ 1.867309088310239247e+02
-7.708313733405978141e+00 -7.083506406228112340e+00 = 1.867860000000000000e+05 @ 1.867309088310238963e+02
4.858056879790426663e+00 -7.083506407802346416e+00 = 1.885630000000000000e+05 @ 1.867309088310238678e+02
-7.083505769983635680e+00 -7.708313479034042182e+00 = 1.902200000000000000e+05 @ 1.867309088310238963e+02
5.482864753678103220e+00 4.858057155289926321e+00 = 1.911330000000000000e+05 @ 1.867309088310239247e+02
-1.425128295867163386e+00 5.482863627158653941e+00 = 1.963900000000000000e+05 @ 1.867309088310238963e+02
-8.003211008637752810e-01 4.858056877346948355e+00 = 1.972790000000000000e+05 @ 1.867309088310239247e+02
-7.083506516286634636e+00 4.858056888140088958e+00 = 1.981200000000000000e+05 @ 1.867309088310238963e+02
-7.708313735646006748e+00 -8.003210992732727735e-01 = 1.990320000000000000e+05 @ 1.867309088310239247e+02
