5.482864207015017755e+00 -7.083506409535646142e+00 -7.708313733658910039e+00 = 1.364700000000000000e+04 @ 2.709093505572828235e+03
5.482864207044349847e+00 -1.425128427603056691e+00 5.482864207062524642e+00 = 1.658800000000000000e+04 @ 2.709093505483564513e+03
-7.083506407129093851e+00 -7.083506408940206889e+00 -7.708313735665774047e+00 = 1.737300000000000000e+04 @ 2.709093505572827780e+03
-7.083506408946755428e+00 5.482864208008994211e+00 4.858056877758174963e+00 = 4.172200000000000000e+04 @ 2.709093505572827780e+03
-7.708313737543504018e+00 -8.003211031218385729e-01 -7.083506403900426740e+00 = 6.597600000000000000e+04 @ 2.709093505572828235e+03
4.858056879083735069e+00 -8.003211006569201924e-01 -8.003211012149529235e-01 = 8.466300000000000000e+04 @ 2.709093505572828235e+03
5.482864206086381031e+00 5.482864207031973081e+00 -1.425128426212729504e+00 = 8.866900000000000000e+04 @ 2.709093505569645913e+03
5.482864205492969489e+00 -1.425128428235834965e+00 -7.083506407638433089e+00 = 1.141420000000000000e+05 @ 2.709093505572828235e+03
-8.003211010344039034e-01 -1.425128427564066325e+00 5.482864205726936113e+00 = 1.225510000000000000e+05 @ 2.709093505572771392e+03
-7.083506407505405278e+00 -1.425128429171054201e+00 5.482864207303272508e+00 = 1.351110000000000000e+05 @ 2.709093505572609956e+03
-7.083506408596769610e+00 -7.083506407044895425e+00 -1.425128430132540869e+00 = 1.385030000000000000e+05 @ 2.709093505572755930e+03
-7.083936324077046542e+00 -8.007158751844387634e-01 -7.708395587265070681e+00 = 1.714710000000000000e+05 @ 2.709093505572203412e+03
4.858056879605472389e+00 5.482864208529496963e+00 5.482864207760888675e+00 = 1.916420000000000000e+05 @ 2.709093505571825972e+03
-1.425128428645469292e+00 -7.083506407539873706e+00 -7.083506407009709349e+00 = 1.928470000000000000e+05 @ 2.709093505567986085e+03
-7.083506407242134983e+00 -1.425128428948237325e+00 -8.003210998974924495e-01 = 1.951440000000000000e+05 @ 2.709093505572828235e+03
-8.003211020196734360e-01 4.858056878188529382e+00 -7.083506408437692414e+00 = 2.051460000000000000e+05 @ 2.709093505572828235e+03
-8.003211014321788275e-01 -8.003211007214500183e-01 -7.708313735175215342e+00 = 2.168520000000000000e+05 @ 2.709093505572828235e+03
-7.083506409013140548e+00 -7.708313736369602154e+00 -7.083506406905837771e+00 = 2.259300000000000000e+05 @ 2.709093505572827780e+03
5.482864207076096008e+00 -8.003211004059259670e-01 -1.425128427653953533e+00 = 2.299630000000000000e+05 @ 2.709093505572827780e+03
-8.003211024445383570e-01 -7.708313733115764954e+00 -7.083506407766622104e+00 = 2.328660000000000000e+05 @ 2.709093505572781396e+03
-7.083506407191494603e+00 4.858056881024596763e+00 -8.003210992658419398e-01 = 2.367160000000000000e+05 @ 2.709093505572635877e+03
-8.003210998607537263e-01 4.858056879094336367e+00 5.482864207022911884e+00 = 2.440530000000000000e+05 @ 2.709093505572828235e+03
4.858056878288794067e+00 -8.003210996877270222e-01 -7.083506408905177132e+00 = 2.476660000000000000e+05 @ 2.709093505572827780e+03
-8.003211018847420366e-01 -7.083506405233643832e+00 4.858056883321113517e+00 = 2.503830000000000000e+05 @ 2.709093505572827780e+03
-7.708313736756741363e+00 -7.083506405660447314e+00 -8.003211011739419511e-01 = 2.583130000000000000e+05 @ 2.709093505572828235e+03
-1.425128430003217650e+00 5.482864207882168550e+00 -8.003211008085779898e-01 = 2.609740000000000000e+05 @ 2.709093505572827780e+03
-7.083506406472077188e+00 -7.083506407073691946e+00 4.858056877542944463e+00 = 2.636070000000000000e+05 @ 2.709093505572828690e+03
5.482864207630726128e+00 5.482864205609113917e+00 -7.708313734012184781e+00 = 2.649520000000000000e+05 @ 2.709093505572828690e+03
-1.425127614435478085e+00 -8.003213733661878049e-01 -7.083506521044904858e+00 = 2.677530000000000000e+05 @ 2.709093505572828690e+03
4.858056798220415473e+00 -8.003210428889655503e-01 5.482864273934274557e+00 = 2.783900000000000000e+05 @ 2.709093505572828235e+03
-1.425128428659996782e+00 -8.003211031235660800e-01 -8.003210993206454349e-01 = 2.799290000000000000e+05 @ 2.709093505572797312e+03
5.482864220726720639e+00 4.858056892926458481e+00 5.482864215213195003e+00 = 2.842140000000000000e+05 @ 2.709093505572810500e+03
