5.482864208497715275e+00 4.858056880381463216e+00 = 1.597700000000000000e+05 @ 1.867309088298624715e+02
5.482864206963905751e+00 -1.425128427391333386e+00 = 1.609520000000000000e+05 @ 1.867309088310238963e+02
-7.083506408973507362e+00 -7.708313733736366302e+00 = 1.683810000000000000e+05 @ 1.867309088310239247e+02
-8.003210992593184914e-01 4.858056878793165723e+00 = 1.726190000000000000e+05 @ 1.867309088310239247e+02
-8.003211009155422051e-01 -7.708313737176224478e+00 = 1.735560000000000000e+05 @ 1.867309088310239247e+02
-1.425128428682579607e+00 5.482864204833772348e+00 = 1.752850000000000000e+05 @ 1.867309088310238963e+02
-1.425128428806378578e+00 -8.003211019984278751e-01 = 1.769900000000000000e+05 @ 1.867309088310238963e+02
4.858056881186564979e+00 5.482864205819732994e+00 = 1.815510000000000000e+05 @ 1.867309088310239247e+02
-7.708313735684276580e+00 5.482864207936660073e+00 = 1.827040000000000000e+05 @ 1.867309088310239247e+02
5.482864207592717420e+00 -7.708313735555888613e+00 = 1.844330000000000000e+05 @ 1.867309088310239247e+02
4.858056878768197251e+00 -7.083506409510171409e+00 = 1.863780000000000000e+05 @ 1.867309088310239247e+02
-7.083506407884414990e+00 -1.425128429158652343e+00 = 1.874110000000000000e+05 @ 1.867309088310238963e+02
-1.425128429367940708e+00 -7.083506408500015006e+00 = 1.883480000000000000e+05 @ 1.867309088310238963e+02
-7.083506406121135690e+00 4.858056878931181544e+00 = 1.892130000000000000e+05 @ 1.867309088310238963e+02
-7.708313737270101385e+00 -8.003211007353667750e-01 = 1.937740000000000000e+05 @ 1.867309088310239247e+02
4.858056879486392532e+00 -8.003211008230362022e-01 = 1.972790000000000000e+05 @ 1.867309088310239247e+02
-8.003210979363338806e-01 -1.425128426455328334e+00 = 1.981440000000000000e+05 @ 1.867309088310238963e+02
-7.708313088321260054e+00 -7.083506118151873032e+00 = 1.990080000000000000e+05 @ 1.867309088310239247e+02
