2.193280051736992586e+00 2.193280048746115263e+00 1.993080000000000000e+05 1.000000000000000000e+00
4.111207139893713780e+00 2.193280048898874401e+00 1.987920000000000000e+05 1.000000000000000000e+00
7.706277259767253085e+00 2.193280053854423262e+00 1.981990000000000000e+05 1.000000000000000000e+00
7.706277244559773365e+00 4.111207140519110403e+00 1.976540000000000000e+05 1.000000000000000000e+00
1.170088787684541831e+00 7.706277259429190174e+00 1.965450000000000000e+05 1.000000000000000000e+00
2.193280050886939225e+00 7.706277248760226684e+00 1.959880000000000000e+05 1.000000000000000000e+00
4.111207138928754112e+00 4.111207142272094828e+00 1.954070000000000000e+05 1.000000000000000000e+00
7.706277249305285793e+00 1.170088788109796551e+00 1.948020000000000000e+05 1.000000000000000000e+00
7.706277264034111063e+00 7.706277261601270467e+00 1.937650000000000000e+05 1.000000000000000000e+00
4.111207140046589714e+00 7.706277258056489110e+00 1.911080000000000000e+05 1.000000000000000000e+00
2.193280051365114502e+00 4.111207140578444275e+00 1.905510000000000000e+05 1.000000000000000000e+00
1.170088787108502837e+00 1.170088787961983456e+00 1.899340000000000000e+05 1.000000000000000000e+00
1.170088786488102439e+00 4.111207148066239547e+00 1.863170000000000000e+05 1.000000000000000000e+00
7.706277254407867261e+00 6.242284336413832513e-01 1.856400000000000000e+05 1.000000000000000000e+00
6.242284336206811446e-01 1.170088788687488668e+00 1.843510000000000000e+05 1.000000000000000000e+00
4.111207141301997048e+00 1.170088787850124046e+00 1.837340000000000000e+05 1.000000000000000000e+00
4.111186692971143586e+00 6.242319944415167798e-01 1.805050000000000000e+05 9.999999985679590697e-01
1.170088788404157532e+00 6.242284331068604919e-01 1.704840000000000000e+05 1.000000000000000000e+00
2.193280051587301660e+00 1.170088785576116841e+00 1.687510000000000000e+05 1.000000000000000000e+00
6.242284338482467776e-01 7.706277259459389128e+00 1.665140000000000000e+05 1.000000000000000000e+00
6.242265119796062134e-01 4.111245275741953975e+00 1.647130000000000000e+05 9.999999976122949663e-01
6.242284333913928895e-01 2.193280052267645441e+00 1.638920000000000000e+05 1.000000000000000000e+00
2.193280051101097250e+00 6.242284331778132911e-01 1.552110000000000000e+05 1.000000000000000000e+00
4.111207145502161708e+00 3.330184356527532419e-01 1.322860000000000000e+05 1.000000000000000000e+00
3.330184351639939311e-01 4.111207136078113500e+00 1.222050000000000000e+05 1.000000000000000000e+00
1.170088787518288154e+00 2.193280050873259945e+00 1.070360000000000000e+05 1.000000000000000000e+00
2.193280054993809625e+00 3.330184373603408687e-01 8.061900000000000000e+04 9.999999999999991118e-01
1.170088787821017773e+00 3.330184350875504129e-01 3.444200000000000000e+04 1.000000000000000000e+00
6.242284329816576438e-01 6.242284333900756099e-01 6.570000000000000000e+02 1.000000000000000000e+00
