-7.083506408392196363e+00 -7.708313735623056218e+00 1.992120000000000000e+05 1.867309088310239247e+02
-7.708313735763018926e+00 -7.083506408211388994e+00 1.985160000000000000e+05 1.867309088310239247e+02
-7.083506407462611065e+00 -1.425128429521192341e+00 1.979110000000000000e+05 1.867309088310238963e+02
-8.003210986148137085e-01 -7.708313733298579606e+00 1.965860000000000000e+05 1.867309088310238963e+02
4.858056878224781272e+00 -7.083506410714280221e+00 1.958970000000000000e+05 1.867309088310239247e+02
5.482864206676558716e+00 4.858056878988216809e+00 1.951720000000000000e+05 1.867309088310239247e+02
-8.003211013878610558e-01 -1.425128428738676289e+00 1.918070000000000000e+05 1.867309088310238963e+02
-1.425128428224495813e+00 -8.003211003576051752e-01 1.891140000000000000e+05 1.867309088310238678e+02
-7.708313735981780823e+00 5.482864205024425175e+00 1.884010000000000000e+05 1.867309088310239247e+02
-1.425128429173003530e+00 5.482864205655593182e+00 1.864160000000000000e+05 1.867309088310238678e+02
4.858056878106411958e+00 -8.003211006841747244e-01 1.790790000000000000e+05 1.867309088310239247e+02
5.482864206240342320e+00 -7.708313735706346037e+00 1.784020000000000000e+05 1.867309088310239247e+02
-7.083507441254073278e+00 4.858057309455591444e+00 1.778850000000000000e+05 1.867309088282308096e+02
-1.425131248997872024e+00 -7.083506175050195530e+00 1.596680000000000000e+05 1.867309088123608376e+02
-7.708313857558427351e+00 -8.003109763811372401e-01 1.586790000000000000e+05 1.867309086044884623e+02
5.482865193761206513e+00 -1.425128385249856189e+00 1.562500000000000000e+05 1.867309088288665464e+02
4.858057053279607906e+00 5.482864334997482381e+00 1.356730000000000000e+05 1.867309088309165190e+02
-8.003211002862393730e-01 4.858056880815910361e+00 1.304960000000000000e+05 1.867309088310239247e+02
