1.170088789150323771e+00 7.706277264593706988e+00 7.706277254647823760e+00 3.988140000000000000e+05 1.000000000000000000e+00
2.193280052925945967e+00 2.193280051335933400e+00 7.706277253737303212e+00 3.978480000000000000e+05 1.000000000000000000e+00
1.170088785705586831e+00 1.170088789346505509e+00 1.170088787483374526e+00 3.969190000000000000e+05 1.000000000000000000e+00
7.706277257468016728e+00 7.706277245810434273e+00 4.111207148358511532e+00 3.961300000000000000e+05 1.000000000000000000e+00
7.706277264402893401e+00 4.111207141226246975e+00 7.706277246942241810e+00 3.952710000000000000e+05 1.000000000000000000e+00
7.706277263867084670e+00 7.706277246137732462e+00 7.706277247171594347e+00 3.944680000000000000e+05 1.000000000000000000e+00
2.193280048737408450e+00 1.170088788415066583e+00 4.111207140593176490e+00 3.935950000000000000e+05 1.000000000000000000e+00
4.111207143466133473e+00 2.193280053648988037e+00 7.706277252918414256e+00 3.927220000000000000e+05 1.000000000000000000e+00
4.111207143962794852e+00 7.706277266549405702e+00 7.706277262337835054e+00 3.918770000000000000e+05 1.000000000000000000e+00
4.111207143118471130e+00 4.111207141772290186e+00 7.706277259781943556e+00 3.910180000000000000e+05 1.000000000000000000e+00
7.703155131474039408e+00 7.703180753463444219e+00 1.170167134683351762e+00 3.895850000000000000e+05 9.999944965212710368e-01
1.170088785704052503e+00 4.111207144143961045e+00 7.706277252413184620e+00 3.886980000000000000e+05 1.000000000000000000e+00
1.170088788510267985e+00 4.111207141350273098e+00 4.111207140233628543e+00 3.867330000000000000e+05 1.000000000000000000e+00
4.111207146258375467e+00 1.170088788561137960e+00 2.193280049855343528e+00 3.858180000000000000e+05 1.000000000000000000e+00
2.193280053030173704e+00 4.111207141730700343e+00 7.706277261339922191e+00 3.848050000000000000e+05 1.000000000000000000e+00
4.111207142374055934e+00 7.706277261521225164e+00 4.111207140008230176e+00 3.837500000000000000e+05 1.000000000000000000e+00
2.193280049956702005e+00 7.706277246096744804e+00 2.193280051277616050e+00 3.828910000000000000e+05 1.000000000000000000e+00
7.706277244926670100e+00 7.706277266766275780e+00 2.193280053438093180e+00 3.792600000000000000e+05 1.000000000000000000e+00
7.706277253844524999e+00 2.193280050614322185e+00 4.111207144534096969e+00 3.757690000000000000e+05 1.000000000000000000e+00
2.193280048639181246e+00 7.706277266004445181e+00 1.170088787070038272e+00 3.721800000000000000e+05 1.000000000000000000e+00
4.111207140403906557e+00 4.111207148385611632e+00 2.193280050340926213e+00 3.712370000000000000e+05 1.000000000000000000e+00
7.706277256570299272e+00 2.193280047678682898e+00 3.330184356121476119e-01 3.670320000000000000e+05 1.000000000000000000e+00
7.706277263963066559e+00 4.111207141382827501e+00 4.111207144743555197e+00 3.660610000000000000e+05 1.000000000000000000e+00
4.111207139327555993e+00 1.170088788005211544e+00 7.706277246973722406e+00 3.651180000000000000e+05 1.000000000000000000e+00
4.111207148368120734e+00 2.193280048424178563e+00 2.193280051009843135e+00 3.599330000000000000e+05 1.000000000000000000e+00
4.111207139269774657e+00 7.706277261300894743e+00 1.170088786021774574e+00 3.589480000000000000e+05 1.000000000000000000e+00
4.111207141223133910e+00 4.111207142443001672e+00 4.111207141027402479e+00 3.564090000000000000e+05 1.000000000000000000e+00
2.194946989480679900e+00 4.105609467894803188e+00 1.169908943944771185e+00 3.543500000000000000e+05 9.999590470797661279e-01
2.193280053130825191e+00 7.706277265724353676e+00 4.111207147315793620e+00 3.534770000000000000e+05 1.000000000000000000e+00
2.193280052735217200e+00 7.706277256302416667e+00 7.706277261813519353e+00 3.525620000000000000e+05 1.000000000000000000e+00
6.242128025493968169e-01 4.111228405105994632e+00 7.706697716753728500e+00 3.520810000000000000e+05 9.999999394914413919e-01
7.706277256619483040e+00 1.170088786710789641e+00 7.706277265392984077e+00 3.511240000000000000e+05 1.000000000000000000e+00
1.168591261866488429e+00 8.022087557456933027e+00 1.176331472621751306e+00 3.485150000000000000e+05 9.729752961307639447e-01
1.170088789170198762e+00 1.170088789409275742e+00 7.706277252539591949e+00 3.475440000000000000e+05 1.000000000000000000e+00
1.170088787569002475e+00 7.706277261886250507e+00 4.111207147194896550e+00 3.466430000000000000e+05 1.000000000000000000e+00
1.170088787743642333e+00 2.193280053539519603e+00 6.242284333832460730e-01 3.456300000000000000e+05 1.000000000000000000e+00
6.242284329499436790e-01 7.706277260434098331e+00 1.170088787174393463e+00 3.445470000000000000e+05 1.000000000000000000e+00
4.111207136959273534e+00 1.170088787258300123e+00 1.170088785441079748e+00 3.435620000000000000e+05 1.000000000000000000e+00
7.706277254481741501e+00 2.193280051259100638e+00 7.706277265279044997e+00 3.408690000000000000e+05 1.000000000000000000e+00
6.250698306356288203e-01 4.081581852396747756e+00 3.324759388330674748e-01 3.386100000000000000e+05 9.990541260655076972e-01
1.170205419205170516e+00 3.329444609269514022e-01 7.718706187522245799e+00 3.368830000000000000e+05 9.999557288191286419e-01
7.626493426406914189e+00 7.706031010756298372e+00 6.269301002818883362e-01 3.366820000000000000e+05 9.978856955519455063e-01
2.193293216394071710e+00 4.111283412906860057e+00 4.111264213574668425e+00 3.362990000000000000e+05 9.999999904517860028e-01
1.170088787419791165e+00 7.706277244343930022e+00 2.193280050136125592e+00 3.318840000000000000e+05 1.000000000000000000e+00
6.295657805549548236e-01 4.094103097479384168e+00 4.099798118332885544e+00 3.301150000000000000e+05 9.983742637320447422e-01
6.242284334541876589e-01 2.193280049738369986e+00 2.193280053308610089e+00 3.276740000000000000e+05 1.000000000000000000e+00
6.241378626870058843e-01 6.242469354240277601e-01 7.708261007523709907e+00 3.226990000000000000e+05 9.999985303090933586e-01
1.170088788971474614e+00 6.242284344458957079e-01 2.193280049514602315e+00 3.217140000000000000e+05 1.000000000000000000e+00
4.111347516984610984e+00 4.110847577955012433e+00 1.170082833813966161e+00 3.207710000000000000e+05 9.999998526408733213e-01
7.504769724438315137e+00 1.165177047602842464e+00 2.185588518688667214e+00 3.094860000000000000e+05 9.878667247776080629e-01
2.174664607125443627e+00 6.277939447438644072e-01 2.247833580553176613e+00 3.092430000000000000e+05 9.882394403954277706e-01
4.004975737438057237e+00 2.171237249105812062e+00 6.253433477560657039e-01 3.050660000000000000e+05 9.868904756875556128e-01
7.706006960921481408e+00 1.170061451720000312e+00 4.111480103425387611e+00 3.019810000000000000e+05 9.999998969335899268e-01
7.706277263986356374e+00 4.111207145677303387e+00 2.193280050785169522e+00 3.011080000000000000e+05 1.000000000000000000e+00
2.193280052904693189e+00 4.111207146885828223e+00 2.193280053414397024e+00 2.978270000000000000e+05 1.000000000000000000e+00
1.170090167618049071e+00 4.110876125879982190e+00 1.170082439418538289e+00 2.924180000000000000e+05 9.999998914310672671e-01
4.111207145797900253e+00 2.193280054192507045e+00 4.111207144086890253e+00 2.856370000000000000e+05 1.000000000000000000e+00
4.111207147753084712e+00 7.706277260798369610e+00 6.242284340538510889e-01 2.845820000000000000e+05 1.000000000000000000e+00
4.119925784731166551e+00 4.061401710121906206e+00 3.330378560549017153e-01 2.842270000000000000e+05 9.974522074127041282e-01
7.706277252445003612e+00 4.111207145541286856e+00 6.242284335237991977e-01 2.813380000000000000e+05 1.000000000000000000e+00
7.574160743031793430e+00 6.269056385367125506e-01 4.124485517188960060e+00 2.803110000000000000e+05 9.945499698325716009e-01
4.081799550609080285e+00 6.247731613992295596e-01 7.892050641924863719e+00 2.757460000000000000e+05 9.897162588602222977e-01
2.193280047678018541e+00 1.170088786291299199e+00 7.706277251894169567e+00 2.748310000000000000e+05 1.000000000000000000e+00
6.242284336626603425e-01 2.193280049632869932e+00 4.111207147346380708e+00 2.738460000000000000e+05 1.000000000000000000e+00
2.193280052648536760e+00 2.193280048288638540e+00 6.242284335340038126e-01 2.724410000000000000e+05 1.000000000000000000e+00
6.242284345958384328e-01 1.170088785921226560e+00 7.706277269550370512e+00 2.709240000000000000e+05 1.000000000000000000e+00
3.330184358152468715e-01 7.706277259631780119e+00 4.111207145907192384e+00 2.696450000000000000e+05 1.000000000000000000e+00
1.170088785951505228e+00 2.193280057048021536e+00 7.706277271473905621e+00 2.647960000000000000e+05 9.999999999999997780e-01
2.163810300962678124e+00 7.667810296739752118e+00 5.889190109300569409e-01 2.645670000000000000e+05 9.416083653683431365e-01
2.214092853363470059e+00 2.181435989439650669e+00 4.130605445567293366e+00 2.626160000000000000e+05 9.976566375569245748e-01
6.225261624492838264e-01 2.183861791552772491e+00 7.491442434652497262e+00 2.562830000000000000e+05 9.863321200487733531e-01
7.706277266595624731e+00 2.193280049435055279e+00 1.170088786689716720e+00 2.537160000000000000e+05 1.000000000000000000e+00
7.733045959195179897e+00 3.215647283940163415e-01 3.901688498441933994e+00 2.535990000000000000e+05 9.350210825362879064e-01
7.706643300087574922e+00 6.242237658442295611e-01 2.193184321262064529e+00 2.530200000000000000e+05 9.999999297145913957e-01
4.111471882610296724e+00 7.706168019295084548e+00 2.193438776978503313e+00 2.459590000000000000e+05 9.999998402619758586e-01
4.111207149064968647e+00 1.170088787185637802e+00 4.111207146529372025e+00 2.434240000000000000e+05 1.000000000000000000e+00
7.718712945976757389e+00 4.115601546030805302e+00 1.169801541170485182e+00 2.412070000000000000e+05 9.999366438787407052e-01
7.706717952998961785e+00 2.193189587304776200e+00 6.243045791722576787e-01 2.394800000000000000e+05 9.999996691741088739e-01
4.111207144381733514e+00 2.193280049614213301e+00 1.170088786653754376e+00 2.382010000000000000e+05 1.000000000000000000e+00
3.181108624924300354e-01 7.844307513340402771e+00 2.271841346530806494e+00 2.355080000000000000e+05 9.399806133318178158e-01
7.413056157413246972e+00 2.097039586891913832e+00 2.106392315578377250e+00 2.284330000000000000e+05 9.153709470427062733e-01
2.193280049115758690e+00 4.111207147516706684e+00 6.242284337205521449e-01 2.195420000000000000e+05 1.000000000000000000e+00
6.242284329962161094e-01 6.242284344580991684e-01 2.193280051728132563e+00 2.149030000000000000e+05 1.000000000000000000e+00
1.170088788836884497e+00 1.170088786210271126e+00 4.111207145482508984e+00 2.077160000000000000e+05 1.000000000000000000e+00
1.170088788561051141e+00 4.111207138563877983e+00 2.193280050803823933e+00 2.026710000000000000e+05 1.000000000000000000e+00
4.166205129127834361e+00 7.522000202184708328e+00 3.357967825991047262e-01 1.852540000000000000e+05 9.861956499454351821e-01
4.245732681500586914e+00 3.396167609432738654e-01 7.886214435532320266e+00 1.692890000000000000e+05 9.676358565422769065e-01
3.494410407076086189e-01 7.723413396259459773e+00 7.586648404460206052e+00 1.637820000000000000e+05 9.579669764957630118e-01
1.170088785406402820e+00 6.242284336333563388e-01 1.170088786987109497e+00 1.519790000000000000e+05 1.000000000000000000e+00
6.249198219995747428e-01 4.067162421242985104e+00 6.242134616083064858e-01 1.402420000000000000e+05 9.980478148177549524e-01
6.270668201622109361e-01 7.689200210970830618e+00 7.805033521891406423e+00 1.390750000000000000e+05 9.968762354250704227e-01
2.193281272321524700e+00 6.242290182983958324e-01 7.706267216129093711e+00 1.307400000000000000e+05 9.999999999519189053e-01
7.706602096154655079e+00 6.241977247331181866e-01 7.706569664366054617e+00 7.853700000000000000e+04 9.999999060543499629e-01
7.787274149056090167e+00 6.245190739196957441e-01 1.169076162116059248e+00 6.232000000000000000e+04 9.981635416974501407e-01
1.170088786350892196e+00 6.242284337584348419e-01 4.111207137714172788e+00 4.841700000000000000e+04 1.000000000000000000e+00
2.193280048529336224e+00 1.170088788509256794e+00 2.193280049451510560e+00 4.032000000000000000e+04 1.000000000000000000e+00
3.330184354553824555e-01 6.242284334688560365e-01 7.706277254097459561e+00 3.815900000000000000e+04 1.000000000000000000e+00
1.172725010402151380e+00 6.246649562189777738e-01 7.518007886311030674e+00 3.576000000000000000e+04 9.897631190305149484e-01
1.170088788696367343e+00 2.193280052344175335e+00 1.170088789296556131e+00 3.072900000000000000e+04 1.000000000000000000e+00
4.111207146008122315e+00 6.242284335563619280e-01 2.193280050827379313e+00 2.589400000000000000e+04 1.000000000000000000e+00
2.193280050640638468e+00 1.170088786275316206e+00 1.170088787341973857e+00 2.306100000000000000e+04 1.000000000000000000e+00
