1.666666671700427760e-01 6.249999999151567565e-01 1.991760000000000000e+05 -2.000000000000000000e+00
5.000000005550000459e-01 6.249999997271756813e-01 1.985400000000000000e+05 -2.000000000000000000e+00
5.000000002764165563e-01 3.749999999842418830e-01 1.978510000000000000e+05 -2.000000000000000000e+00
4.999999999333995526e-01 1.250000002759216744e-01 1.958300000000000000e+05 -2.000000000000000000e+00
8.333333335439496725e-01 8.749999999232898062e-01 1.952010000000000000e+05 -2.000000000000000000e+00
5.000000003475336685e-01 8.749999999624809011e-01 1.938160000000000000e+05 -2.000000000000000000e+00
1.666666664839501211e-01 8.750000003920643810e-01 1.916630000000000000e+05 -2.000000000000000000e+00
8.333333334428669747e-01 3.749999998754187103e-01 1.902420000000000000e+05 -2.000000000000000000e+00
8.333333332923396064e-01 6.250000002579167990e-01 1.875610000000000000e+05 -2.000000000000000000e+00
1.666666662666587695e-01 3.750000003026010553e-01 1.839320000000000000e+05 -2.000000000000000000e+00
8.388745829634147722e-01 1.208836484058274652e-01 1.771390000000000000e+05 -2.097170042453617711e+00
1.595572841019835264e-01 1.236839149631637352e-01 1.755260000000000000e+05 -2.085614526483851705e+00
