4.999999999240010151e-01 1.249999997151679809e-01 1.991760000000000000e+05 -2.000000000000000000e+00
8.333333332164506446e-01 1.250000001278587791e-01 1.978320000000000000e+05 -2.000000000000000000e+00
4.999999995023922117e-01 3.750000003356801503e-01 1.971790000000000000e+05 -2.000000000000000000e+00
1.666666666988570189e-01 8.749999998905385601e-01 1.964420000000000000e+05 -2.000000000000000000e+00
8.333333330799531646e-01 6.249999998810076285e-01 1.957530000000000000e+05 -2.000000000000000000e+00
5.000000000720358218e-01 6.249999998786268662e-01 1.950160000000000000e+05 -2.000000000000000000e+00
5.000000002390249110e-01 8.749999997531161533e-01 1.944230000000000000e+05 -2.000000000000000000e+00
1.666666665291988148e-01 6.249999999758408809e-01 1.909620000000000000e+05 -2.000000000000000000e+00
8.333333335196596581e-01 3.749999996214745113e-01 1.845490000000000000e+05 -2.000000000000000000e+00
8.333333336842252415e-01 8.750000001265120231e-01 1.821920000000000000e+05 -2.000000000000000000e+00
1.666676256704234527e-01 3.750002697201063606e-01 1.766830000000000000e+05 -2.000000001677252115e+00
1.666666671492433582e-01 1.250000001732112231e-01 1.740740000000000000e+05 -2.000000000000000000e+00
