-1.481471535901179415e+00 3.674022685118897513e+00 1.992360000000000000e+05 -9.419208729795307657e-22
1.628760722632284497e-01 3.781509972546174492e+00 1.968840000000000000e+05 -2.053943966256463609e-20
-4.996950653825666389e-01 -4.012597084801950764e+00 1.951870000000000000e+05 0.000000000000000000e+00
-2.184984351133757219e+00 1.687053938818968257e+00 1.910900000000000000e+05 0.000000000000000000e+00
4.141256932437858751e+00 2.477011809495858419e+00 1.844850000000000000e+05 0.000000000000000000e+00
-3.395113793999024132e+00 -3.317307417221529331e+00 1.740680000000000000e+05 -5.260511241833758302e-09
1.757743591283830398e+00 1.595737255130596166e+00 1.646550000000000000e+05 0.000000000000000000e+00
-4.996950887146071607e-01 -4.012597227327765914e+00 1.620820000000000000e+05 -2.226845754063776217e-02
-4.996955236220065877e-01 -4.012597147271351083e+00 1.620820000000000000e+05 -3.967915610759677192e-02
-4.996945392941172237e-01 -4.012597220115967644e+00 1.620820000000000000e+05 -5.328046406824431258e-02
-4.996950698865826324e-01 -4.012596947538901837e+00 1.258610000000000000e+05 -1.898198577140016233e-02
-4.996948407224282018e-01 -4.012597058696234953e+00 1.258610000000000000e+05 -2.159605140878921234e-02
-4.996952499891969546e-01 -4.012597019030696543e+00 1.258610000000000000e+05 -2.886244231466709304e-02
-4.996952188014697760e-01 -4.012596906384407802e+00 1.258610000000000000e+05 -3.235316494528409081e-02
-4.996956306613409837e-01 -4.012597098562201481e+00 1.258610000000000000e+05 -4.310946971977092090e-02
-4.996948068034332002e-01 -4.012597246371326420e+00 3.858300000000000000e+04 -3.873948077959187691e-02
-4.996955206878117561e-01 -4.012596933430159218e+00 3.858300000000000000e+04 -4.625978837513212288e-02
-2.184984282490103347e+00 1.687054015799597906e+00 2.238400000000000000e+04 -1.678986253611115809e-02
-2.184984479800094359e+00 1.687053890848585702e+00 2.238400000000000000e+04 -2.498840273991046954e-02
-4.996951130277265118e-01 -4.012595784555943013e+00 1.183400000000000000e+04 -7.781841235742945062e-02
-4.996953142102849577e-01 -4.012594942911811735e+00 1.183400000000000000e+04 -9.502861983301649773e-02
-4.996954751036301046e-01 -4.012596132728778464e+00 1.183400000000000000e+04 -9.821226996131798836e-02
-2.184984141714749750e+00 1.687053982669855623e+00 4.152000000000000000e+03 -2.634405427391314433e-02
-2.184983708105012301e+00 1.687053930394878831e+00 4.152000000000000000e+03 -3.819488971937700511e-02
-2.184984273573761904e+00 1.687054648580338601e+00 4.152000000000000000e+03 -4.560771944822079871e-02
-2.184984990396172222e+00 1.687053490824773627e+00 4.152000000000000000e+03 -6.837625640171689223e-02
-2.184983656930573392e+00 1.687055285269840832e+00 4.152000000000000000e+03 -9.788461548310008198e-02
-2.184984144165682096e+00 1.687054356165321289e+00 1.910000000000000000e+02 -5.309504474493654397e-02
-2.184985686821512285e+00 1.687053265919690848e+00 1.910000000000000000e+02 -9.967052041740247226e-02
