7.706277248383389455e+00 4.111207141214573646e+00 1.993560000000000000e+05 1.000000000000000000e+00
6.242284331684128107e-01 7.706277255532544501e+00 1.986480000000000000e+05 1.000000000000000000e+00
7.706277253133885452e+00 7.706277256334005621e+00 1.981030000000000000e+05 1.000000000000000000e+00
7.706277257189996455e+00 2.193280050374361245e+00 1.975940000000000000e+05 1.000000000000000000e+00
4.111207147286285668e+00 7.706277261751776742e+00 1.960290000000000000e+05 1.000000000000000000e+00
4.111207141967566869e+00 4.111207141202391391e+00 1.954840000000000000e+05 1.000000000000000000e+00
2.193280050414457172e+00 7.706277259656982181e+00 1.932230000000000000e+05 1.000000000000000000e+00
4.111207142952065574e+00 2.193280046802591254e+00 1.904340000000000000e+05 1.000000000000000000e+00
2.193280052909728717e+00 2.193280050316210428e+00 1.893250000000000000e+05 1.000000000000000000e+00
7.706277252867497651e+00 6.242284336613040940e-01 1.847360000000000000e+05 1.000000000000000000e+00
7.706277256423391897e+00 1.170088788393967016e+00 1.831110000000000000e+05 1.000000000000000000e+00
1.170137621792772586e+00 2.193411482500261744e+00 1.823380000000000000e+05 9.999998666864052810e-01
2.193280050794182312e+00 4.111207143210642734e+00 1.798770000000000000e+05 1.000000000000000000e+00
6.178277354344772210e-01 6.002842329871442839e-01 1.797640000000000000e+05 9.595858512237573912e-01
4.088086740009104325e+00 1.169441758858503766e+00 1.779950000000000000e+05 9.991974282520517114e-01
1.183752094245128506e+00 4.098898784919298599e+00 1.767540000000000000e+05 9.964095343638821323e-01
6.242243867261361157e-01 4.111154833573610112e+00 1.751890000000000000e+05 9.999999949019405809e-01
1.169182711273614172e+00 7.699382861335605455e+00 1.603840000000000000e+05 9.999649698180681501e-01
2.193280049806890730e+00 1.170088787602884484e+00 1.454190000000000000e+05 1.000000000000000000e+00
4.111253478998746935e+00 6.242318158984657694e-01 1.432180000000000000e+05 9.999999960903859231e-01
7.735708422104206505e+00 3.330692537861859037e-01 1.380770000000000000e+05 9.996362085059036229e-01
6.242284333843644006e-01 2.193280053289913933e+00 1.333720000000000000e+05 1.000000000000000000e+00
1.173131566954224159e+00 1.188051377528569041e+00 9.671900000000000000e+04 9.940400969696774336e-01
2.193280050408662252e+00 6.242284341001652637e-01 9.319800000000000000e+04 1.000000000000000000e+00
3.330184353792612906e-01 7.706277247899287808e+00 8.991700000000000000e+04 1.000000000000000000e+00
6.242284330748394394e-01 3.330184352723932761e-01 8.198400000000000000e+04 1.000000000000000000e+00
3.330184352107294354e-01 1.170088789351006575e+00 7.313900000000000000e+04 1.000000000000000000e+00
6.242284346395087224e-01 1.170088786551229498e+00 3.541800000000000000e+04 1.000000000000000000e+00
1.170088786859162733e+00 6.242284340487526118e-01 2.569700000000000000e+04 1.000000000000000000e+00
