-1.561544714088391128e+00 4.400020677343438713e+00 3.285294877077128195e+00 -2.132746344853845955e+00 -3.676140707677595820e+00 2.156310397517518407e+00 1.185181325587881584e+00 7.463557228367456720e-02 -1.570050318288392033e+00 2.519245400980877569e+00 3.961480000000000000e+05 0.000000000000000000e+00
-1.561544723114039579e+00 4.400020687295767452e+00 3.285294844044330365e+00 -2.132746365651535747e+00 -3.676140743182604087e+00 2.156310388471204043e+00 1.185181286164110226e+00 7.463566100089154276e-02 -1.570050391578210247e+00 2.519245432972678778e+00 3.862480000000000000e+05 -1.557216306543552577e-12
1.757743576314512834e+00 1.595737236737578169e+00 -4.308931295664758743e+00 -2.485058312055134611e+00 3.613715548916739406e-01 -6.325954765224775511e-02 4.342311910450661117e+00 1.897810750436754068e+00 -2.231270016916692800e+00 -2.156429119956420504e+00 3.498580000000000000e+05 0.000000000000000000e+00
-1.561544747526108390e+00 4.400020640180101417e+00 3.285294882081360779e+00 -2.132746307281170761e+00 -3.676140752407204726e+00 2.156310389467006150e+00 1.185181260943457326e+00 7.463565558100057618e-02 -1.570050289587944681e+00 2.519245388662562313e+00 3.119470000000000000e+05 -1.557213301466447714e-12
-3.395112992801657459e+00 -3.317307201337996947e+00 2.346836093665794820e+00 2.062943738664227755e+00 4.371514730673003335e+00 3.119865121153623022e+00 5.439719834881761029e-01 -4.743713106801962454e+00 3.612208822072044967e+00 2.474375811825624716e+00 2.626650000000000000e+05 -7.505176723002182785e-13
-1.561544700454595702e+00 4.400020638555005803e+00 3.285294834855120971e+00 -2.132746374425844582e+00 -3.676140714505562901e+00 2.156310437519785683e+00 1.185181271676548631e+00 7.463559524081024577e-02 -1.570050376567349470e+00 2.519245401423383157e+00 2.526500000000000000e+05 -1.557231725055364157e-12
-1.561544747152852963e+00 4.400020626726230510e+00 3.285294842041630581e+00 -2.132746398527449738e+00 -3.676140739563831694e+00 2.156310396031909438e+00 1.185181275538579548e+00 7.463565698335024312e-02 -1.570050319513202730e+00 2.519245416162890550e+00 2.460030000000000000e+05 -1.557201390238108446e-12
-1.561544742487278814e+00 4.400020641201553673e+00 3.285294856055411827e+00 -2.132746404817983166e+00 -3.676140726914126411e+00 2.156310340210445098e+00 1.185181270736359371e+00 7.463558071836345897e-02 -1.570050335374109762e+00 2.519245392499479763e+00 1.560180000000000000e+05 -1.557209004012738590e-12
-1.561544662800129935e+00 4.400020642912071622e+00 3.285294891022856767e+00 -2.132746318758165227e+00 -3.676140694964319611e+00 2.156310373480990084e+00 1.185181274682250097e+00 7.463561842246112243e-02 -1.570050352736957366e+00 2.519245386478288218e+00 1.168530000000000000e+05 -1.557244700743014605e-12
-1.561544759611576794e+00 4.400020651358182100e+00 3.285294910573778981e+00 -2.132746374641997900e+00 -3.676140705053625446e+00 2.156310350176909640e+00 1.185181304944992853e+00 7.463563200809796017e-02 -1.570050274974576610e+00 2.519245400719904104e+00 1.100320000000000000e+05 -1.557213593799477800e-12
