-1.561544679393954027e+00 4.400020657298187921e+00 3.285294825997235435e+00 -2.132746368615404009e+00 -3.676140723768102081e+00 2.156310419929498678e+00 1.185181306249079025e+00 7.463560586438107436e-02 -1.570050312400710357e+00 2.519245412883936108e+00 3.962140000000000000e+05 0.000000000000000000e+00
-1.561544737649894321e+00 4.400020656305834166e+00 3.285294841294543300e+00 -2.132746353031427677e+00 -3.676140690614025708e+00 2.156310443519449116e+00 1.185181231391099654e+00 7.463562963242456605e-02 -1.570050325102660072e+00 2.519245366203112013e+00 3.928040000000000000e+05 -1.557202689204983634e-12
1.757743590428160196e+00 1.595737226448344037e+00 -4.308931290565865879e+00 -2.485058325603193730e+00 3.613715848319047907e-01 -6.325953591799420017e-02 4.342311913429209191e+00 1.897810748350154508e+00 -2.231270025910217392e+00 -2.156429113949053455e+00 3.800420000000000000e+05 0.000000000000000000e+00
4.141256922312988920e+00 2.477011807670951526e+00 2.669820122182281263e+00 -4.522347954058665742e+00 3.639003826540011310e+00 1.853559773494481311e+00 -4.341979576059095791e+00 6.109914417368088602e-01 4.009883347982797552e+00 -3.297228312644503223e+00 3.636910000000000000e+05 0.000000000000000000e+00
-1.561544730018989080e+00 4.400020671147511386e+00 3.285294841929317311e+00 -2.132746347107242979e+00 -3.676140673399746817e+00 2.156310339413878285e+00 1.185181266978501791e+00 7.463559851745178719e-02 -1.570050302963885924e+00 2.519245353325463288e+00 3.505960000000000000e+05 -1.557213013508240379e-12
-1.561544712529390200e+00 4.400020646867090157e+00 3.285294896323110780e+00 -2.132746324349270139e+00 -3.676140688734711226e+00 2.156310385501793991e+00 1.185181288618449180e+00 7.463562059763460821e-02 -1.570050317297305487e+00 2.519245408766610073e+00 3.440590000000000000e+05 0.000000000000000000e+00
-1.561544718952142752e+00 4.400020637105865440e+00 3.285294880946227458e+00 -2.132746274185970847e+00 -3.676140679804999145e+00 2.156310404416447390e+00 1.185181349842721499e+00 7.463556385233238721e-02 -1.570050320232643681e+00 2.519245433686759128e+00 3.440590000000000000e+05 -1.557256589312759870e-12
-1.561544758989692250e+00 4.400020625635215232e+00 3.285294851337821065e+00 -2.132746398819842515e+00 -3.676140737680390291e+00 2.156310402401775406e+00 1.185181282387348434e+00 7.463565464550799000e-02 -1.570050336074288344e+00 2.519245417993571046e+00 3.374090000000000000e+05 -1.557202419580844614e-12
-3.395113016056146016e+00 -3.317307189330733319e+00 2.346836085438118502e+00 2.062943759529866750e+00 4.371514706826597596e+00 3.119865143198256252e+00 5.439719635432785916e-01 -4.743713130526771238e+00 3.612208818817282285e+00 2.474375814394888629e+00 3.341500000000000000e+05 0.000000000000000000e+00
-1.561544716724506898e+00 4.400020685579163704e+00 3.285294839414454326e+00 -2.132746383023353953e+00 -3.676140728488676679e+00 2.156310329301612150e+00 1.185181278958733708e+00 7.463559544134849844e-02 -1.570050384210908812e+00 2.519245390486338998e+00 2.895510000000000000e+05 -1.557211811705671162e-12
-1.561544761983958862e+00 4.400020665398129971e+00 3.285294844871885278e+00 -2.132746362314141386e+00 -3.676140654386209405e+00 2.156310387028435471e+00 1.185181284210283126e+00 7.463565509014088994e-02 -1.570050349724244176e+00 2.519245400727560202e+00 1.540270000000000000e+05 -1.557221531158544216e-12
