4.141256932096910148e+00 2.477011801501885824e+00 1.992360000000000000e+05 0.000000000000000000e+00
1.757743591180480180e+00 1.595737254842863662e+00 1.986240000000000000e+05 -2.612812327646655479e-19
-1.561544695927219895e+00 4.400020671670445083e+00 1.968550000000000000e+05 -5.257344169126823659e-19
-3.395113027228440661e+00 -3.317307195544873633e+00 1.874420000000000000e+05 0.000000000000000000e+00
-2.184984351133750557e+00 1.687053938818976473e+00 1.800930000000000000e+05 0.000000000000000000e+00
-4.996950653825654731e-01 -4.012597084801949876e+00 1.778920000000000000e+05 0.000000000000000000e+00
-2.184984167445496617e+00 1.687053807611957446e+00 1.739550000000000000e+05 -5.354558068559164830e-02
-2.184984032486342542e+00 1.687053909676624608e+00 1.739550000000000000e+05 -7.067469149221261571e-02
-2.184983817638816106e+00 1.687054097614760773e+00 1.739550000000000000e+05 -9.106566554688767801e-02
-2.184984128111385093e+00 1.687053573798047656e+00 1.739550000000000000e+05 -9.435534423163352558e-02
-4.996950868391111245e-01 -4.012597206444298514e+00 1.447340000000000000e+05 -3.211267598563994491e-02
-4.996947389406966034e-01 -4.012597141590362071e+00 1.447340000000000000e+05 -7.141355888900374760e-02
-4.996946406498184445e-01 -4.012597256445072702e+00 3.423600000000000000e+04 -8.727496596832308440e-02
