-1.5615446587793123 4.400020696030355 3.2852948612005988 -2.132746362928942 -3.6761407086067948 2.1563104105567854 1.185181287031018 0.07463562870508451 -1.5700503060451323 2.519245436294444 = 0.0 @ 396126.0 1704.621826171875 1
-1.5615447399362992 4.400020663577465 3.2852948623895473 -2.1327463605280976 -3.6761406563169428 2.1563103986051706 1.1851812771862789 0.07463567747758446 -1.570050344881398 2.5192454090265817 = -1.5572104885388099e-12 @ 380220.0 10178.425048828125 1
-3.3951130310205992 -3.317307199917944 2.3468360667458055 2.062943749432692 4.3715147177405305 3.119865147340664 0.5439719717898396 -4.743713122347075 3.6122088139580164 2.4743758303359074 = 0.0 @ 377093.0 11842.609375 1
-1.5615447237287232 4.4000206357507405 3.285294826798017 -2.132746392435552 -3.676140728543384 2.1563104138339106 1.185181230560652 0.07463561564430272 -1.5700503411472064 2.519245384745269 = -1.5572047732083448e-12 @ 370488.0 15244.007080078125 1
1.7577436186522306 1.5957372570093118 -4.308931291608459 -2.4850583081586195 0.3613716130092547 -0.06325952789510812 4.342311921209223 1.8978107726889974 -2.231269995172603 -2.1564291191463565 = 0.0 @ 367337.0 16876.4111328125 1
-1.5615447271819738 4.400020670645102 3.285294841845099 -2.13274633071705 -3.676140708589577 2.1563104189745887 1.1851813019199269 0.07463556824399219 -1.5700503253094864 2.519245384879755 = 0.0 @ 343858.0 29064.98828125 1
4.141256923081103 2.4770118185826733 2.669820136703683 -4.522347965042171 3.63900384002579 1.8535597766888683 -4.341979577487307 0.6109914539623665 4.009883360328523 -3.297228324504094 = 0.0 @ 275499.0 64315.007080078125 1
-1.5615447270531833 4.400020635756893 3.2852948445204135 -2.132746390947341 -3.6761407305402587 2.15631032425428 1.1851812885833022 0.0746356442603095 -1.5700503161588306 2.5192454155688617 = -1.5572069743658288e-12 @ 247202.0 79384.9384765625 1
-1.5615446901424626 4.40002062022233 3.2852948395570736 -2.132746317825362 -3.6761407262888723 2.156310396744508 1.1851813232855593 0.07463564521717499 -1.5700503199037084 2.5192453895246145 = -1.5572381268226493e-12 @ 176137.0 116872.49975585938 1
-1.5615447017218145 4.400020649994786 3.2852949073502944 -2.132746380039175 -3.6761406656206903 2.1563104155611024 1.1851813233426043 0.07463557637533749 -1.5700503329121083 2.519245411077862 = -1.5572455339944581e-12 @ 69722.0 172507.95776367188 1
