4.1112071359056745 1.1700887864216647 = 1.0 @ 199236.0 68.68408203125 1
7.706277249469978 4.111207142500187 = 1.0 @ 198720.0 124.886962890625 1
4.111207145400728 7.7062772661956345 = 1.0 @ 198199.0 180.58349609375 1
2.193280051227731 4.111207144674646 = 1.0 @ 197594.0 244.837646484375 1
7.706277267594737 7.706277254014372 = 1.0 @ 196557.0 354.6318359375 1
0.6242284335128003 7.706277246480416 = 1.0 @ 193024.0 733.2021484375 1
1.1700887886468643 2.1932800501040246 = 1.0 @ 191735.0 874.321044921875 1
7.706277264038224 2.193280051963989 = 1.0 @ 189546.0 1110.842041015625 1
4.111207146651558 4.1112071386045335 = 1.0 @ 186721.0 1418.5185546875 1
0.6242284332803181 4.111207140816692 = 1.0 @ 184904.0 1614.084228515625 1
2.1932800505415244 7.706277263094898 = 1.0 @ 184287.0 1679.896240234375 1
2.193280053924191 1.1700887882887747 = 1.0 @ 183154.0 1800.87646484375 1
7.706277253411356 1.1700887870289727 = 1.0 @ 180813.0 67.785400390625 1
4.111207143558476 2.193280053398782 = 1.0 @ 179860.0 169.908203125 1
7.706277262102914 0.3330184359819347 = 1.0 @ 177335.0 446.3994140625 1
7.706277250728199 0.6242284340077255 = 1.0 @ 175962.0 601.132080078125 1
2.193066245365279 0.6242270031511091 = 0.999999762276957 @ 173149.0 909.7138671875 1
1.1700950900067966 7.706307369567129 = 0.9999999988929469 @ 170816.0 1162.60107421875 1
0.6242284344281426 1.1700887885141895 = 1.0 @ 166831.0 226.99951171875 1
0.6228223628078978 2.1955831007456146 = 0.9998453399781156 @ 159974.0 968.34326171875 1
1.1700887869920746 4.111207146462886 = 1.0 @ 153505.0 552.802734375 1
2.1932800513348876 2.193280052751865 = 1.0 @ 143400.0 344.4716796875 1
1.1440284202099122 1.1495195192081784 = 0.9795271967820147 @ 124815.0 11.6630859375 1
1.1495736131145309 0.61082278524485 = 0.9804619104161236 @ 122566.0 262.13037109375 1
4.1112071459804245 0.6242284332861062 = 1.0 @ 114249.0 109.827392578125 1
4.088528191980924 0.3272039465824043 = 0.9914987646695497 @ 99668.0 727.860595703125 1
0.333018435408624 0.624228433085951 = 1.0 @ 58323.0 757.13330078125 1
0.3329938208838381 7.697644072567811 = 0.9999684529037816 @ 39366.0 489.29296875 1
0.33609314300458604 1.1286116779165338 = 0.9656771612260551 @ 36409.0 825.52783203125 1
