0.4999999999224071 0.6249999997586377 = -2.0 @ 199224.0 73.37255859375 1
0.5000000002979952 0.12500000025364932 = -2.0 @ 198516.0 152.51611328125 1
0.8333333336924041 0.6249999999538198 = -2.0 @ 197875.0 221.954833984375 1
0.5000000000466639 0.37499999972702147 = -2.0 @ 197186.0 296.01904296875 1
0.16666666695795224 0.3749999997976388 = -2.0 @ 196521.0 367.70458984375 1
0.16666666637002178 0.12499999982079411 = -2.0 @ 195796.0 445.24169921875 1
0.8333333330719735 0.3750000001518741 = -2.0 @ 193799.0 661.436767578125 1
0.16666666649203155 0.6249999995848244 = -2.0 @ 193110.0 738.08154296875 1
0.8333333333154116 0.1250000001487869 = -2.0 @ 191701.0 893.5546875 1
0.4999999997115242 0.8749999999207198 = -2.0 @ 188408.0 1253.09130859375 1
0.16666666685948034 0.8749999998716009 = -2.0 @ 186375.0 1479.207275390625 1
0.8333333332438297 0.8749999999805751 = -2.0 @ 185686.0 1554.158447265625 1
