-1.5615446982952377 4.400020667685858 3.2852948643646442 -2.1327463232391963 -3.676140701292985 2.1563104045225905 1.1851813028007359 0.07463558987198439 -1.5700502836297179 2.5192453973263675 = 0.0 @ 396170.0 1645.151611328125 1
-1.5615447266797937 4.4000206360530685 3.2852948307407064 -2.132746387772563 -3.6761407275555418 2.1563104118326755 1.1851812319943917 0.07463561857313215 -1.5700503572312932 2.51924538925742 = -1.557203550117861e-12 @ 369704.0 15253.09033203125 1
1.7577435775046861 1.595737244831996 -4.308931290732227 -2.4850583036442035 0.36137161398882484 -0.06325957617166374 4.3423119294199735 1.8978107137754614 -2.231270037400493 -2.15642912070213 = 0.0 @ 366424.0 16935.475830078125 1
-1.5615447656302428 4.400020641396564 3.2852948524153014 -2.1327463474666404 -3.676140707609246 2.156310456684953 1.185181283404428 0.07463565647717528 -1.5700503134887198 2.519245414453799 = -1.557211933920051e-12 @ 363097.0 18644.96044921875 1
4.141256935161656 2.477011814969097 2.6698201387256333 -4.5223479847104215 3.6390038336866892 1.853559777420042 -4.34197959366513 0.6109914390267929 4.009883354395887 -3.297228326393073 = 0.0 @ 352488.0 24084.340087890625 1
-3.395113018067268 -3.317307202323643 2.3468360811802644 2.0629437539654822 4.3715147133545695 3.119865152416068 0.5439719820108985 -4.743713124470453 3.6122088198760793 2.4743758201869612 = 0.0 @ 348897.0 25923.1083984375 1
-1.5615446443978378 4.400020672535457 3.285294908309691 -2.132746364649983 -3.676140742202329 2.156310428638603 1.1851813134633051 0.07463563522674616 -1.5700503021201448 2.5192454256825365 = -1.5572510727400053e-12 @ 341984.0 29460.312255859375 1
-1.5615447585910953 4.400020715361619 3.285294864652402 -2.1327463860466525 -3.6761407167480127 2.1563103628166833 1.1851813141520573 0.07463558314452823 -1.5700503680549212 2.519245372107104 = -1.5572208089577256e-12 @ 318289.0 41623.464599609375 1
-1.5615447334348591 4.400020628083474 3.2852948743351735 -2.1327464003722736 -3.6761407307887306 2.1563103386205476 1.185181310879413 0.07463563537871165 -1.5700503320574102 2.51924541144309 = -1.5572118345200962e-12 @ 288410.0 56899.025634765625 1
-1.561544692485482 4.400020679778466 3.2852948466645677 -2.1327464007879615 -3.6761406831426737 2.1563103636267087 1.1851812846654417 0.07463557071191335 -1.5700503246053474 2.5192454059019402 = -1.5572391673029996e-12 @ 230061.0 86855.05834960938 1
-1.5615446821057861 4.400020655281443 3.2852948428276276 -2.1327463600213727 -3.676140756151112 2.1563104433265967 1.1851813409745235 0.07463559876750382 -1.5700503503537362 2.5192454349489943 = -1.5572499128034929e-12 @ 134140.0 136008.48583984375 1
