5.482864205350152 -1.4251284299006612 = 186.7309088310239 @ 199212.0 78.363037109375 1
-7.708313734386598 5.482864208139459 = 186.73090883102395 @ 197772.0 247.605224609375 1
5.482864206726509 -7.708313736285836 = 186.73090883102392 @ 197083.0 332.402099609375 1
-1.4251284283601922 -7.0835064066249 = 186.73090883102387 @ 196358.0 416.39697265625 1
-1.425128428185645 5.482864205669357 = 186.7309088310239 @ 195741.0 488.54296875 1
4.858056879432192 5.482864206114391 = 186.73090883102392 @ 195076.0 565.5341796875 1
-0.8003211005569343 4.858056877123085 = 186.73090883102392 @ 194387.0 645.693359375 1
-7.083506407084152 4.85805688069251 = 186.73090883102392 @ 193770.0 716.636962890625 1
-7.708313737316287 -0.8003211008780394 = 186.73090883102392 @ 192313.0 888.37353515625 1
-1.4251284267917856 -0.8003211020448672 = 186.73090883102387 @ 191060.0 1035.733154296875 1
4.8580568780638504 -7.083506407450627 = 186.73090883102392 @ 187563.0 1451.920654296875 1
-7.0835064072391845 -7.7083137367487335 = 186.73090883102392 @ 186166.0 1618.82470703125 1
-7.708313738109281 -7.083506407224768 = 186.73090883102392 @ 179429.0 2412.24560546875 1
-0.8003335538529212 -7.70830818851795 = 186.73090841659578 @ 174244.0 334.114501953125 1
4.8580568799917945 -0.8003211024306857 = 186.73090883102392 @ 166739.0 1230.924560546875 1
-7.0835064985904515 -1.4251288318408628 = 186.73090883062602 @ 165042.0 1431.567626953125 1
-0.8003213239398894 -1.4251272449951007 = 186.7309088276499 @ 144009.0 1156.01025390625 1
5.482864205632896 4.858056879731636 = 186.73090883102392 @ 118824.0 79.209228515625 1
