-7.083506408344278 -7.7083137340665555 -0.8003211013889255 = 2709.0935055728282 @ 398716.0 135.9833984375 1
-7.708313736615763 -0.8003210996080208 5.482864204342923 = 2709.0935055728282 @ 397596.0 270.480224609375 1
-1.4251284282112306 5.482864204954394 -7.083506408971724 = 2709.0935055728282 @ 396499.0 399.81982421875 1
5.482864206669218 5.482864205184532 4.858056877683688 = 2709.0935055728282 @ 394254.0 666.4765625 1
-7.08350640897385 -1.4251284262770285 5.482864206015608 = 2709.093505572828 @ 389601.0 1225.162109375 1
-7.083506407947528 -0.800321101429118 -7.70831373594096 = 2709.0935055728282 @ 388364.0 1377.483642578125 1
4.858056878020884 5.482864208534106 5.482864207100371 = 2709.0935055728282 @ 387155.0 1520.470458984375 1
-7.083506406664016 -7.083506407639036 4.858056880839287 = 2709.0935055728282 @ 384686.0 1812.889404296875 1
4.858056879263808 -7.083506406107941 -0.8003210993700673 = 2709.0935055728282 @ 382175.0 2115.149658203125 1
-7.083506409127072 4.85805687855615 -7.083506408091165 = 2709.0935055728282 @ 376276.0 2820.352783203125 1
-0.8003211007250016 -7.0835064081934735 4.858056880184991 = 2709.0935055728282 @ 373751.0 3119.333984375 1
-0.8003211012144176 -0.8003211012973678 -7.708313735790055 = 2709.0935055728282 @ 366508.0 3997.355224609375 1
-0.8003210994551773 5.482864206278071 -1.4251284285912726 = 2709.093505572828 @ 363003.0 4418.060791015625 1
5.482864206147324 -0.8003210986984414 4.858056878557777 = 2709.0935055728287 @ 359386.0 4863.808837890625 1
-0.8003211006970921 4.858056879600889 -7.083506405983461 = 2709.0935055728282 @ 357029.0 5151.154052734375 1
5.48286420474465 5.482864207315642 -1.4251284300402687 = 2709.093505572828 @ 352054.0 5753.234375 1
5.482864206997531 5.482864208317646 -7.708313738404753 = 2709.0935055728282 @ 344923.0 6618.239990234375 1
-7.083506407534019 5.482864206801625 -1.4251284272893796 = 2709.093505572828 @ 341184.0 151.500244140625 1
-0.8003211003166288 -7.70831373734381 -7.083506407326988 = 2709.0935055728282 @ 340031.0 292.53466796875 1
