-1.4251284289104997 -0.8003210995154959 = 186.73090883102387 @ 199164.0 80.245849609375 1
-7.083506406270068 4.858056878628156 = 186.73090883102392 @ 198516.0 153.3544921875 1
5.48286420654223 -7.7083137358401626 = 186.73090883102395 @ 197851.0 230.371826171875 1
-7.708313735404458 5.482864207310177 = 186.73090883102392 @ 196562.0 374.608154296875 1
-0.8003211010893717 4.858056877866149 = 186.73090883102392 @ 194577.0 598.827392578125 1
4.8580568783568925 -0.8003210993826713 = 186.7309088310239 @ 191056.0 997.873291015625 1
-0.8003211016659676 -1.4251284283348347 = 186.7309088310239 @ 190343.0 1078.974365234375 1
5.482864207998309 -1.42512842849212 = 186.7309088310239 @ 188958.0 1238.88818359375 1
4.858056878064511 5.482864204271574 = 186.73090883102392 @ 188317.0 1311.656494140625 1
-1.4251284278635938 5.4828642077299286 = 186.7309088310239 @ 185504.0 1630.732666015625 1
-7.708313734350211 -0.8003211023906083 = 186.73090883102392 @ 181443.0 2091.05810546875 1
-7.0835064094615925 -1.425128428591083 = 186.7309088310239 @ 180766.0 2167.18798828125 1
-0.8003211001401029 -7.708313736088746 = 186.73090883102392 @ 175845.0 243.672607421875 1
5.482864207517909 4.858056880669776 = 186.7309088310239 @ 174448.0 401.537109375 1
-7.708315613726569 -7.0835066783115135 = 186.73090882263992 @ 173711.0 486.052734375 1
-1.4251299776384256 -7.083505701708089 = 186.73090882432797 @ 171786.0 705.468505859375 1
4.858056914690517 -7.083507138598266 = 186.73090882984027 @ 170209.0 887.60986328125 1
-7.08350524579869 -7.708314078871376 = 186.73090882776594 @ 168020.0 1138.208740234375 1
